Identity,Bloc,Trt,Wound,Strain,Initial_Mass,Initial_Number,Initial_Mean,group,Time,Growth_Rate,Times
5-Can9LevSer-B9,B9,Lev,Ser,Can,3079,10,307.9,Ser Lev,9,77.19999999999999,9
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,5483,10,548.3,Ser Lev,11,42.85000000000002,11
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,5483,10,548.3,Ser Lev,14,33.433333333333316,14
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,5483,10,548.3,Ser Lev,16,55.08333333333337,16
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,5483,10,548.3,Ser Lev,18,-1.944444444444457,18
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,5483,10,548.3,Ser Lev,2,17.200000000000006,2
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,5483,10,548.3,Ser Lev,4,30.25,4
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,5483,10,548.3,Ser Lev,7,16.633333333333326,7
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,5483,10,548.3,Ser Lev,9,30.100000000000023,9
5-Gre5BacSer-B5,B5,Bac,Ser,Gre,6137,10,613.7,Ser Bac,11,33.71428571428572,11
5-Gre5BacSer-B5,B5,Bac,Ser,Gre,6137,10,613.7,Ser Bac,14,37.92857142857141,14
5-Gre5BacSer-B5,B5,Bac,Ser,Gre,6137,10,613.7,Ser Bac,16,55,16
5-Gre5BacSer-B5,B5,Bac,Ser,Gre,6137,10,613.7,Ser Bac,18,23.66666666666663,18
5-Gre5BacSer-B5,B5,Bac,Ser,Gre,6137,10,613.7,Ser Bac,2,28.68333333333332,2
5-Gre5BacSer-B5,B5,Bac,Ser,Gre,6137,10,613.7,Ser Bac,4,36.3125,4
5-Gre5BacSer-B5,B5,Bac,Ser,Gre,6137,10,613.7,Ser Bac,7,14.208333333333334,7
5-Gre5BacSer-B5,B5,Bac,Ser,Gre,6137,10,613.7,Ser Bac,9,95.64285714285717,9
5-Gre6BacSer-B6,B6,Bac,Ser,Gre,5185,10,518.5,Ser Bac,11,65.55555555555554,11
5-Gre6BacSer-B6,B6,Bac,Ser,Gre,5185,10,518.5,Ser Bac,14,46.333333333333336,14
5-Gre6BacSer-B6,B6,Bac,Ser,Gre,5185,10,518.5,Ser Bac,16,32.55555555555554,16
5-Gre6BacSer-B6,B6,Bac,Ser,Gre,5185,10,518.5,Ser Bac,18,3,18
5-Gre6BacSer-B6,B6,Bac,Ser,Gre,5185,10,518.5,Ser Bac,2,17.966666666666658,2
5-Gre6BacSer-B6,B6,Bac,Ser,Gre,5185,10,518.5,Ser Bac,4,44.10000000000002,4
5-Gre6BacSer-B6,B6,Bac,Ser,Gre,5185,10,518.5,Ser Bac,7,12.133333333333326,7
5-Gre6BacSer-B6,B6,Bac,Ser,Gre,5185,10,518.5,Ser Bac,9,75.5,9
5-Ita1ConSer-B1,B1,Con,Ser,Ita,5674,10,567.4,Ser Con,11,21.857142857142833,11
5-Ita1ConSer-B1,B1,Con,Ser,Ita,5674,10,567.4,Ser Con,14,59.42857142857141,14
5-Ita1ConSer-B1,B1,Con,Ser,Ita,5674,10,567.4,Ser Con,16,1,16
5-Ita1ConSer-B1,B1,Con,Ser,Ita,5674,10,567.4,Ser Con,18,0,18
5-Ita1ConSer-B1,B1,Con,Ser,Ita,5674,10,567.4,Ser Con,2,24.23333333333335,2
5-Ita1ConSer-B1,B1,Con,Ser,Ita,5674,10,567.4,Ser Con,4,28.349999999999966,4
5-Ita1ConSer-B1,B1,Con,Ser,Ita,5674,10,567.4,Ser Con,7,42.20952380952383,7
5-Ita1ConSer-B1,B1,Con,Ser,Ita,5674,10,567.4,Ser Con,9,44,9
5-Ita3LevNon-B3,B3,Lev,Non,Ita,6691,10,669.1,Non Lev,11,30.450000000000045,11
5-Ita3LevNon-B3,B3,Lev,Non,Ita,6691,10,669.1,Non Lev,14,36.574074074074055,14
5-Ita3LevNon-B3,B3,Lev,Non,Ita,6691,10,669.1,Non Lev,16,45.66666666666674,16
5-Ita3LevNon-B3,B3,Lev,Non,Ita,6691,10,669.1,Non Lev,18,-4.465277777777828,18
5-Ita3LevNon-B3,B3,Lev,Non,Ita,6691,10,669.1,Non Lev,2,25.26666666666665,2
5-Ita3LevNon-B3,B3,Lev,Non,Ita,6691,10,669.1,Non Lev,4,26.30000000000001,4
5-Ita3LevNon-B3,B3,Lev,Non,Ita,6691,10,669.1,Non Lev,7,39.70000000000001,7
5-Ita3LevNon-B3,B3,Lev,Non,Ita,6691,10,669.1,Non Lev,9,64.49999999999994,9
5-Ita7LevNon-B7,B7,Lev,Non,Ita,6141,10,614.1,Non Lev,11,61.5,11
5-Ita7LevNon-B7,B7,Lev,Non,Ita,6141,10,614.1,Non Lev,14,77.13333333333337,14
5-Ita7LevNon-B7,B7,Lev,Non,Ita,6141,10,614.1,Non Lev,16,-4.050000000000068,16
5-Ita7LevNon-B7,B7,Lev,Non,Ita,6141,10,614.1,Non Lev,18,-9.233333333333348,18
5-Ita7LevNon-B7,B7,Lev,Non,Ita,6141,10,614.1,Non Lev,2,42.833333333333336,2
5-Ita7LevNon-B7,B7,Lev,Non,Ita,6141,10,614.1,Non Lev,4,26.599999999999966,4
5-Ita7LevNon-B7,B7,Lev,Non,Ita,6141,10,614.1,Non Lev,7,7.200000000000007,7
5-Ita7LevNon-B7,B7,Lev,Non,Ita,6141,10,614.1,Non Lev,9,50.55000000000001,9
5-Ita8ConSer-B8,B8,Con,Ser,Ita,5402,10,540.2,Ser Con,11,45.30000000000001,11
5-Ita8ConSer-B8,B8,Con,Ser,Ita,5402,10,540.2,Ser Con,14,36.116666666666674,14
5-Ita8ConSer-B8,B8,Con,Ser,Ita,5402,10,540.2,Ser Con,16,6.1875,16
5-Ita8ConSer-B8,B8,Con,Ser,Ita,5402,10,540.2,Ser Con,18,0.25,18
5-Ita8ConSer-B8,B8,Con,Ser,Ita,5402,10,540.2,Ser Con,2,19.666666666666668,2
5-Ita8ConSer-B8,B8,Con,Ser,Ita,5402,10,540.2,Ser Con,4,65.64999999999998,4
5-Ita8ConSer-B8,B8,Con,Ser,Ita,5402,10,540.2,Ser Con,7,11.200000000000008,7
5-Ita8ConSer-B8,B8,Con,Ser,Ita,5402,10,540.2,Ser Con,9,59.349999999999966,9
6-Can5BacSer-B5,B5,Bac,Ser,Can,4873,10,487.3,Ser Bac,11,39.38888888888886,11
6-Can5BacSer-B5,B5,Bac,Ser,Can,4873,10,487.3,Ser Bac,14,51.48148148148149,14
6-Can5BacSer-B5,B5,Bac,Ser,Can,4873,10,487.3,Ser Bac,16,5.944444444444457,16
6-Can5BacSer-B5,B5,Bac,Ser,Can,4873,10,487.3,Ser Bac,18,8.944444444444457,18
6-Can5BacSer-B5,B5,Bac,Ser,Can,4873,10,487.3,Ser Bac,2,13.085185185185177,2
6-Can5BacSer-B5,B5,Bac,Ser,Can,4873,10,487.3,Ser Bac,4,0.17222222222221717,4
6-Can5BacSer-B5,B5,Bac,Ser,Can,4873,10,487.3,Ser Bac,7,44.959259259259284,7
6-Can5BacSer-B5,B5,Bac,Ser,Can,4873,10,487.3,Ser Bac,9,30.77777777777777,9
6-Can6BacSer-B6,B6,Bac,Ser,Can,4739,10,473.9,Ser Bac,11,35.83333333333337,11
6-Can6BacSer-B6,B6,Bac,Ser,Can,4739,10,473.9,Ser Bac,14,117.05555555555554,14
6-Can6BacSer-B6,B6,Bac,Ser,Can,4739,10,473.9,Ser Bac,16,16.625,16
6-Can6BacSer-B6,B6,Bac,Ser,Can,4739,10,473.9,Ser Bac,18,-18.6875,18
6-Can6BacSer-B6,B6,Bac,Ser,Can,4739,10,473.9,Ser Bac,2,21.866666666666674,2
6-Can6BacSer-B6,B6,Bac,Ser,Can,4739,10,473.9,Ser Bac,4,38.30000000000001,4
6-Can6BacSer-B6,B6,Bac,Ser,Can,4739,10,473.9,Ser Bac,7,26.5962962962963,7
6-Can6BacSer-B6,B6,Bac,Ser,Can,4739,10,473.9,Ser Bac,9,4.388888888888857,9
6-Can7LevNon-B7,B7,Lev,Non,Can,4656,10,465.6,Non Lev,11,49,11
6-Can7LevNon-B7,B7,Lev,Non,Can,4656,10,465.6,Non Lev,14,68.00000000000004,14
6-Can7LevNon-B7,B7,Lev,Non,Can,4656,10,465.6,Non Lev,16,2.1499999999999773,16
6-Can7LevNon-B7,B7,Lev,Non,Can,4656,10,465.6,Non Lev,18,-2.1000000000000227,18
6-Can7LevNon-B7,B7,Lev,Non,Can,4656,10,465.6,Non Lev,2,53.933333333333316,2
6-Can7LevNon-B7,B7,Lev,Non,Can,4656,10,465.6,Non Lev,4,18.19999999999999,4
6-Can7LevNon-B7,B7,Lev,Non,Can,4656,10,465.6,Non Lev,7,24.100000000000023,7
6-Can7LevNon-B7,B7,Lev,Non,Can,4656,10,465.6,Non Lev,9,71.89999999999998,9
6-Gre1ConSer-B1,B1,Con,Ser,Gre,5352,10,535.2,Ser Con,11,74.03571428571428,11
6-Gre1ConSer-B1,B1,Con,Ser,Gre,5352,10,535.2,Ser Con,14,111.11111111111109,14
6-Gre1ConSer-B1,B1,Con,Ser,Gre,5352,10,535.2,Ser Con,16,-1.4166666666666288,16
6-Gre1ConSer-B1,B1,Con,Ser,Gre,5352,10,535.2,Ser Con,18,-1.6666666666666288,18
6-Gre1ConSer-B1,B1,Con,Ser,Gre,5352,10,535.2,Ser Con,2,44.08148148148147,2
6-Gre1ConSer-B1,B1,Con,Ser,Gre,5352,10,535.2,Ser Con,4,-10.472222222222229,4
6-Gre1ConSer-B1,B1,Con,Ser,Gre,5352,10,535.2,Ser Con,7,54.25,7
6-Gre1ConSer-B1,B1,Con,Ser,Gre,5352,10,535.2,Ser Con,9,19.589285714285722,9
6-Gre2LevNon-B2,B2,Lev,Non,Gre,6983,10,698.3,Non Lev,11,101.10000000000002,11
6-Gre2LevNon-B2,B2,Lev,Non,Gre,6983,10,698.3,Non Lev,14,8.833333333333334,14
6-Gre2LevNon-B2,B2,Lev,Non,Gre,6983,10,698.3,Non Lev,16,37.52499999999998,16
6-Gre2LevNon-B2,B2,Lev,Non,Gre,6983,10,698.3,Non Lev,18,34.339285714285666,18
6-Gre2LevNon-B2,B2,Lev,Non,Gre,6983,10,698.3,Non Lev,2,14.433333333333357,2
6-Gre2LevNon-B2,B2,Lev,Non,Gre,6983,10,698.3,Non Lev,4,66.80000000000001,4
6-Gre2LevNon-B2,B2,Lev,Non,Gre,6983,10,698.3,Non Lev,7,51.066666666666684,7
6-Gre2LevNon-B2,B2,Lev,Non,Gre,6983,10,698.3,Non Lev,9,56.299999999999955,9
6-Gre3LevNon-B3,B3,Lev,Non,Gre,6624,10,662.4,Non Lev,11,97,11
6-Gre3LevNon-B3,B3,Lev,Non,Gre,6624,10,662.4,Non Lev,14,75.70833333333333,14
6-Gre3LevNon-B3,B3,Lev,Non,Gre,6624,10,662.4,Non Lev,16,36.366071428571445,16
6-Gre3LevNon-B3,B3,Lev,Non,Gre,6624,10,662.4,Non Lev,18,-15,18
6-Gre3LevNon-B3,B3,Lev,Non,Gre,6624,10,662.4,Non Lev,2,40.03333333333334,2
6-Gre3LevNon-B3,B3,Lev,Non,Gre,6624,10,662.4,Non Lev,4,48.55000000000001,4
6-Gre3LevNon-B3,B3,Lev,Non,Gre,6624,10,662.4,Non Lev,7,22.533333333333342,7
6-Gre3LevNon-B3,B3,Lev,Non,Gre,6624,10,662.4,Non Lev,9,39.39999999999998,9
6-Gre8ConSer-B8,B8,Con,Ser,Gre,5032,10,503.2,Ser Con,11,41.10000000000002,11
6-Gre8ConSer-B8,B8,Con,Ser,Gre,5032,10,503.2,Ser Con,14,46.13333333333329,14
6-Gre8ConSer-B8,B8,Con,Ser,Gre,5032,10,503.2,Ser Con,16,-12.549999999999955,16
6-Gre8ConSer-B8,B8,Con,Ser,Gre,5032,10,503.2,Ser Con,18,14.700000000000045,18
6-Gre8ConSer-B8,B8,Con,Ser,Gre,5032,10,503.2,Ser Con,2,40.166666666666686,2
6-Gre8ConSer-B8,B8,Con,Ser,Gre,5032,10,503.2,Ser Con,4,44.599999999999966,4
6-Gre8ConSer-B8,B8,Con,Ser,Gre,5032,10,503.2,Ser Con,7,-0.13333333333332575,7
6-Gre8ConSer-B8,B8,Con,Ser,Gre,5032,10,503.2,Ser Con,9,91.25,9
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,5268,10,526.8,Ser Lev,11,78.55555555555554,11
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,5268,10,526.8,Ser Lev,14,33.666666666666664,14
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,5268,10,526.8,Ser Lev,16,-12.666666666666629,16
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,5268,10,526.8,Ser Lev,18,-6.555555555555543,18
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,5268,10,526.8,Ser Lev,2,52.23333333333335,2
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,5268,10,526.8,Ser Lev,4,61.19444444444446,4
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,5268,10,526.8,Ser Lev,7,-0.5185185185185143,7
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,5268,10,526.8,Ser Lev,9,17.77777777777777,9
6-Ita4BacNon-B4,B4,Bac,Non,Ita,5822,10,582.2,Non Bac,11,68.28888888888889,11
6-Ita4BacNon-B4,B4,Bac,Non,Ita,5822,10,582.2,Non Bac,14,69.92592592592594,14
6-Ita4BacNon-B4,B4,Bac,Non,Ita,5822,10,582.2,Non Bac,16,18.555555555555543,16
6-Ita4BacNon-B4,B4,Bac,Non,Ita,5822,10,582.2,Non Bac,18,-15.1111111111112,18
6-Ita4BacNon-B4,B4,Bac,Non,Ita,5822,10,582.2,Non Bac,2,31.73333333333331,2
6-Ita4BacNon-B4,B4,Bac,Non,Ita,5822,10,582.2,Non Bac,4,67.19999999999999,4
6-Ita4BacNon-B4,B4,Bac,Non,Ita,5822,10,582.2,Non Bac,7,41.333333333333336,7
6-Ita4BacNon-B4,B4,Bac,Non,Ita,5822,10,582.2,Non Bac,9,19.200000000000045,9
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,6812,10,681.2,Ser Lev,11,37.10000000000002,11
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,6812,10,681.2,Ser Lev,14,53.59999999999999,14
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,6812,10,681.2,Ser Lev,16,-28.149999999999977,16
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,6812,10,681.2,Ser Lev,18,12,18
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,6812,10,681.2,Ser Lev,2,26.333333333333332,2
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,6812,10,681.2,Ser Lev,4,44.75,4
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,6812,10,681.2,Ser Lev,7,-3.1666666666666665,7
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,6812,10,681.2,Ser Lev,9,87.54999999999995,9
7-Can10ConSte-B10,B10,Con,Ste,Can,3950,10,395,Ste Con,11,58.650000000000034,11
7-Can10ConSte-B10,B10,Con,Ste,Can,3950,10,395,Ste Con,14,39.20000000000001,14
7-Can10ConSte-B10,B10,Con,Ste,Can,3950,10,395,Ste Con,16,10.25,16
7-Can10ConSte-B10,B10,Con,Ste,Can,3950,10,395,Ste Con,18,28.70555555555552,18
7-Can10ConSte-B10,B10,Con,Ste,Can,3950,10,395,Ste Con,2,12.633333333333326,2
7-Can10ConSte-B10,B10,Con,Ste,Can,3950,10,395,Ste Con,4,40.650000000000034,4
7-Can10ConSte-B10,B10,Con,Ste,Can,3950,10,395,Ste Con,7,17.666666666666668,7
7-Can10ConSte-B10,B10,Con,Ste,Can,3950,10,395,Ste Con,9,55.549999999999955,9
7-Can2BacSte-B2,B2,Bac,Ste,Can,4380,10,438,Ste Bac,11,86.77777777777777,11
7-Can2BacSte-B2,B2,Bac,Ste,Can,4380,10,438,Ste Bac,14,34.03703703703707,14
7-Can2BacSte-B2,B2,Bac,Ste,Can,4380,10,438,Ste Bac,16,26.16666666666663,16
7-Can2BacSte-B2,B2,Bac,Ste,Can,4380,10,438,Ste Bac,18,23.944444444444457,18
7-Can2BacSte-B2,B2,Bac,Ste,Can,4380,10,438,Ste Bac,2,20.100000000000005,2
7-Can2BacSte-B2,B2,Bac,Ste,Can,4380,10,438,Ste Bac,4,50.01666666666668,4
7-Can2BacSte-B2,B2,Bac,Ste,Can,4380,10,438,Ste Bac,7,12.851851851851848,7
7-Can2BacSte-B2,B2,Bac,Ste,Can,4380,10,438,Ste Bac,9,61.55555555555554,9
7-Can6ConSte-B6,B6,Con,Ste,Can,4678,10,467.8,Ste Con,11,39.88888888888886,11
7-Can6ConSte-B6,B6,Con,Ste,Can,4678,10,467.8,Ste Con,14,78.44444444444446,14
7-Can6ConSte-B6,B6,Con,Ste,Can,4678,10,467.8,Ste Con,16,-25.72222222222223,16
7-Can6ConSte-B6,B6,Con,Ste,Can,4678,10,467.8,Ste Con,18,-4.7777777777777715,18
7-Can6ConSte-B6,B6,Con,Ste,Can,4678,10,467.8,Ste Con,2,25.23333333333333,2
7-Can6ConSte-B6,B6,Con,Ste,Can,4678,10,467.8,Ste Con,4,37.35000000000002,4
7-Can6ConSte-B6,B6,Con,Ste,Can,4678,10,467.8,Ste Con,7,17.08148148148147,7
7-Can6ConSte-B6,B6,Con,Ste,Can,4678,10,467.8,Ste Con,9,17.22222222222223,9
7-Can8ConNon-B8,B8,Con,Non,Can,4718,10,471.8,Non Con,11,55.10000000000002,11
7-Can8ConNon-B8,B8,Con,Non,Can,4718,10,471.8,Non Con,14,96.09999999999998,14
7-Can8ConNon-B8,B8,Con,Non,Can,4718,10,471.8,Non Con,16,26.450000000000045,16
7-Can8ConNon-B8,B8,Con,Non,Can,4718,10,471.8,Non Con,18,-17.25,18
7-Can8ConNon-B8,B8,Con,Non,Can,4718,10,471.8,Non Con,2,44.13333333333335,2
7-Can8ConNon-B8,B8,Con,Non,Can,4718,10,471.8,Non Con,4,61.599999999999966,4
7-Can8ConNon-B8,B8,Con,Non,Can,4718,10,471.8,Non Con,7,20.333333333333332,7
7-Can8ConNon-B8,B8,Con,Non,Can,4718,10,471.8,Non Con,9,23.94999999999999,9
7-Gre1LevNon-B1,B1,Lev,Non,Gre,6451,11,586.4545454545455,Non Lev,11,76.85000000000002,11
7-Gre1LevNon-B1,B1,Lev,Non,Gre,6451,11,586.4545454545455,Non Lev,14,84.79999999999995,14
7-Gre1LevNon-B1,B1,Lev,Non,Gre,6451,11,586.4545454545455,Non Lev,16,-1.4499999999999318,16
7-Gre1LevNon-B1,B1,Lev,Non,Gre,6451,11,586.4545454545455,Non Lev,18,-11.127777777777851,18
7-Gre1LevNon-B1,B1,Lev,Non,Gre,6451,11,586.4545454545455,Non Lev,2,56.44848484848482,2
7-Gre1LevNon-B1,B1,Lev,Non,Gre,6451,11,586.4545454545455,Non Lev,4,47.05000000000001,4
7-Gre1LevNon-B1,B1,Lev,Non,Gre,6451,11,586.4545454545455,Non Lev,7,37.26666666666669,7
7-Gre1LevNon-B1,B1,Lev,Non,Gre,6451,11,586.4545454545455,Non Lev,9,51.89999999999998,9
7-Ita3ConSer-B3,B3,Con,Ser,Ita,5788,10,578.8,Ser Con,11,22.69999999999999,11
7-Ita3ConSer-B3,B3,Con,Ser,Ita,5788,10,578.8,Ser Con,14,42.26666666666665,14
7-Ita3ConSer-B3,B3,Con,Ser,Ita,5788,10,578.8,Ser Con,16,47.00000000000006,16
7-Ita3ConSer-B3,B3,Con,Ser,Ita,5788,10,578.8,Ser Con,18,-4,18
7-Ita3ConSer-B3,B3,Con,Ser,Ita,5788,10,578.8,Ser Con,2,5.666666666666667,2
7-Ita3ConSer-B3,B3,Con,Ser,Ita,5788,10,578.8,Ser Con,4,36.35000000000002,4
7-Ita3ConSer-B3,B3,Con,Ser,Ita,5788,10,578.8,Ser Con,7,19.26666666666665,7
7-Ita3ConSer-B3,B3,Con,Ser,Ita,5788,10,578.8,Ser Con,9,29.700000000000045,9
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,4612,10,461.2,Ste Bac,11,37.83333333333337,11
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,4612,10,461.2,Ste Bac,14,79.07407407407406,14
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,4612,10,461.2,Ste Bac,16,27.111111111111086,16
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,4612,10,461.2,Ste Bac,18,-6,18
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,4612,10,461.2,Ste Bac,2,-7.066666666666663,2
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,4612,10,461.2,Ste Bac,4,51.39999999999998,4
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,4612,10,461.2,Ste Bac,7,33.333333333333336,7
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,4612,10,461.2,Ste Bac,9,26.155555555555566,9
7-Ita5ConNon-B5,B5,Con,Non,Ita,6299,12,524.9166666666666,Non Con,11,82.90000000000003,11
7-Ita5ConNon-B5,B5,Con,Non,Ita,6299,12,524.9166666666666,Non Con,14,71.79999999999995,14
7-Ita5ConNon-B5,B5,Con,Non,Ita,6299,12,524.9166666666666,Non Con,16,-1,16
7-Ita5ConNon-B5,B5,Con,Non,Ita,6299,12,524.9166666666666,Non Con,18,4.800000000000068,18
7-Ita5ConNon-B5,B5,Con,Non,Ita,6299,12,524.9166666666666,Non Con,2,27.79444444444444,2
7-Ita5ConNon-B5,B5,Con,Non,Ita,6299,12,524.9166666666666,Non Con,4,63.150000000000034,4
7-Ita5ConNon-B5,B5,Con,Non,Ita,6299,12,524.9166666666666,Non Con,7,25.333333333333332,7
7-Ita5ConNon-B5,B5,Con,Non,Ita,6299,12,524.9166666666666,Non Con,9,52.39999999999998,9
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,6163,10,616.3,Ser Bac,11,17.05000000000001,11
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,6163,10,616.3,Ser Bac,14,20.299999999999994,14
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,6163,10,616.3,Ser Bac,16,16.77777777777777,16
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,6163,10,616.3,Ser Bac,18,10.277777777777771,18
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,6163,10,616.3,Ser Bac,2,10.700000000000008,2
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,6163,10,616.3,Ser Bac,4,-0.6999999999999886,4
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,6163,10,616.3,Ser Bac,7,17.166666666666668,7
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,6163,10,616.3,Ser Bac,9,43.75,9
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,4505,10,450.5,Ste Bac,11,0.4464285714285552,11
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,4505,10,450.5,Ste Bac,14,95.54166666666667,14
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,4505,10,450.5,Ste Bac,16,26.1875,16
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,4505,10,450.5,Ste Bac,18,-1.5625,18
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,4505,10,450.5,Ste Bac,2,14.53333333333334,2
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,4505,10,450.5,Ste Bac,4,47.3388888888889,4
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,4505,10,450.5,Ste Bac,7,28.94907407407406,7
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,4505,10,450.5,Ste Bac,9,95.11607142857144,9
8-Can3ConSer-B3,B3,Con,Ser,Can,4874,10,487.4,Ser Con,11,74.81111111111107,11
8-Can3ConSer-B3,B3,Con,Ser,Can,4874,10,487.4,Ser Con,14,6.444444444444457,14
8-Can3ConSer-B3,B3,Con,Ser,Can,4874,10,487.4,Ser Con,16,21.111111111111143,16
8-Can3ConSer-B3,B3,Con,Ser,Can,4874,10,487.4,Ser Con,18,61.423611111111086,18
8-Can3ConSer-B3,B3,Con,Ser,Can,4874,10,487.4,Ser Con,2,23.400000000000016,2
8-Can3ConSer-B3,B3,Con,Ser,Can,4874,10,487.4,Ser Con,4,22.19999999999999,4
8-Can3ConSer-B3,B3,Con,Ser,Can,4874,10,487.4,Ser Con,7,-0.36666666666667425,7
8-Can3ConSer-B3,B3,Con,Ser,Can,4874,10,487.4,Ser Con,9,78.35000000000002,9
8-Can4BacSte-B4,B4,Bac,Ste,Can,4958,10,495.8,Ste Bac,11,34.0555555555556,11
8-Can4BacSte-B4,B4,Bac,Ste,Can,4958,10,495.8,Ste Bac,14,33.666666666666664,14
8-Can4BacSte-B4,B4,Bac,Ste,Can,4958,10,495.8,Ste Bac,16,13.555555555555543,16
8-Can4BacSte-B4,B4,Bac,Ste,Can,4958,10,495.8,Ste Bac,18,19.16666666666663,18
8-Can4BacSte-B4,B4,Bac,Ste,Can,4958,10,495.8,Ste Bac,2,40.06666666666666,2
8-Can4BacSte-B4,B4,Bac,Ste,Can,4958,10,495.8,Ste Bac,4,57.89999999999998,4
8-Can4BacSte-B4,B4,Bac,Ste,Can,4958,10,495.8,Ste Bac,7,8.362962962962987,7
8-Can4BacSte-B4,B4,Bac,Ste,Can,4958,10,495.8,Ste Bac,9,71.88888888888886,9
8-Can5ConNon-B5,B5,Con,Non,Can,4608,10,460.8,Non Con,11,80.85000000000002,11
8-Can5ConNon-B5,B5,Con,Non,Can,4608,10,460.8,Non Con,14,85.13333333333333,14
8-Can5ConNon-B5,B5,Con,Non,Can,4608,10,460.8,Non Con,16,40.10000000000002,16
8-Can5ConNon-B5,B5,Con,Non,Can,4608,10,460.8,Non Con,18,-1.8999999999999773,18
8-Can5ConNon-B5,B5,Con,Non,Can,4608,10,460.8,Non Con,2,12.100000000000003,2
8-Can5ConNon-B5,B5,Con,Non,Can,4608,10,460.8,Non Con,4,97.05000000000001,4
8-Can5ConNon-B5,B5,Con,Non,Can,4608,10,460.8,Non Con,7,34.09999999999999,7
8-Can5ConNon-B5,B5,Con,Non,Can,4608,10,460.8,Non Con,9,8.949999999999989,9
8-Can7BacSer-B7,B7,Bac,Ser,Can,4706,10,470.6,Ser Bac,11,37.116666666666674,11
8-Can7BacSer-B7,B7,Bac,Ser,Can,4706,10,470.6,Ser Bac,14,73.26388888888887,14
8-Can7BacSer-B7,B7,Bac,Ser,Can,4706,10,470.6,Ser Bac,16,48.625,16
8-Can7BacSer-B7,B7,Bac,Ser,Can,4706,10,470.6,Ser Bac,18,19.5625,18
8-Can7BacSer-B7,B7,Bac,Ser,Can,4706,10,470.6,Ser Bac,2,14.399999999999977,2
8-Can7BacSer-B7,B7,Bac,Ser,Can,4706,10,470.6,Ser Bac,4,12.600000000000023,4
8-Can7BacSer-B7,B7,Bac,Ser,Can,4706,10,470.6,Ser Bac,7,16.866666666666674,7
8-Can7BacSer-B7,B7,Bac,Ser,Can,4706,10,470.6,Ser Bac,9,63.75,9
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,6455,10,645.5,Ste Bac,11,13.800000000000011,11
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,6455,10,645.5,Ste Bac,14,30.51851851851855,14
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,6455,10,645.5,Ste Bac,16,11.333333333333258,16
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,6455,10,645.5,Ste Bac,18,-14.666666666666629,18
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,6455,10,645.5,Ste Bac,2,25,2
