Identity,Bloc,Trt,Wound,Strain,Time,Initial_Mass,Initial_Number,Initial_Mean,Mean,group,Mort_Acc,Times,Biomass
6-Can5BacSer-B5,B5,Bac,Ser,Can,11,4873,10,487.3,802.1111111111111,Can Ser,1,11,7219
6-Can5BacSer-B5,B5,Bac,Ser,Can,14,4873,10,487.3,956.5555555555555,Can Ser,1,14,8609
6-Can5BacSer-B5,B5,Bac,Ser,Can,16,4873,10,487.3,968.4444444444445,Can Ser,1,16,8716
6-Can5BacSer-B5,B5,Bac,Ser,Can,18,4873,10,487.3,986.3333333333334,Can Ser,1,18,8877
6-Can5BacSer-B5,B5,Bac,Ser,Can,2,4873,10,487.3,526.5555555555555,Can Ser,1,2,4739
6-Can5BacSer-B5,B5,Bac,Ser,Can,4,4873,10,487.3,526.9,Can Ser,0,4,5269
6-Can5BacSer-B5,B5,Bac,Ser,Can,7,4873,10,487.3,661.7777777777778,Can Ser,1,7,5956
6-Can5BacSer-B5,B5,Bac,Ser,Can,9,4873,10,487.3,723.3333333333334,Can Ser,1,9,6510
6-Can6BacSer-B6,B6,Bac,Ser,Can,0,4739,10,473.9,473.9,Can Ser,0,0,4739
6-Can6BacSer-B6,B6,Bac,Ser,Can,11,4739,10,473.9,776.3333333333334,Can Ser,1,11,6987
6-Can6BacSer-B6,B6,Bac,Ser,Can,14,4739,10,473.9,1127.5,Can Ser,2,14,9020
6-Can6BacSer-B6,B6,Bac,Ser,Can,16,4739,10,473.9,1160.75,Can Ser,2,16,9286
6-Can6BacSer-B6,B6,Bac,Ser,Can,18,4739,10,473.9,1123.375,Can Ser,2,18,8987
6-Can6BacSer-B6,B6,Bac,Ser,Can,2,4739,10,473.9,539.5,Can Ser,0,2,5395
6-Can6BacSer-B6,B6,Bac,Ser,Can,4,4739,10,473.9,616.1,Can Ser,0,4,6161
6-Can6BacSer-B6,B6,Bac,Ser,Can,7,4739,10,473.9,695.8888888888889,Can Ser,1,7,6263
6-Can6BacSer-B6,B6,Bac,Ser,Can,9,4739,10,473.9,704.6666666666666,Can Ser,1,9,6342
6-Can7LevNon-B7,B7,Lev,Non,Can,0,4656,10,465.6,465.6,Can Non,0,0,4656
6-Can7LevNon-B7,B7,Lev,Non,Can,11,4656,10,465.6,977.9,Can Non,0,11,9779
6-Can7LevNon-B7,B7,Lev,Non,Can,14,4656,10,465.6,1181.9,Can Non,0,14,11819
6-Can7LevNon-B7,B7,Lev,Non,Can,16,4656,10,465.6,1186.2,Can Non,0,16,11862
6-Can7LevNon-B7,B7,Lev,Non,Can,18,4656,10,465.6,1182,Can Non,0,18,11820
6-Can7LevNon-B7,B7,Lev,Non,Can,2,4656,10,465.6,627.4,Can Non,0,2,6274
6-Can7LevNon-B7,B7,Lev,Non,Can,4,4656,10,465.6,663.8,Can Non,0,4,6638
6-Can7LevNon-B7,B7,Lev,Non,Can,7,4656,10,465.6,736.1,Can Non,0,7,7361
6-Can7LevNon-B7,B7,Lev,Non,Can,9,4656,10,465.6,879.9,Can Non,0,9,8799
6-Gre1ConSer-B1,B1,Con,Ser,Gre,0,5352,10,535.2,535.2,Gre Ser,0,0,5352
6-Gre1ConSer-B1,B1,Con,Ser,Gre,11,5352,10,535.2,996.5,Gre Ser,4,11,5979
6-Gre1ConSer-B1,B1,Con,Ser,Gre,14,5352,10,535.2,1329.8333333333333,Gre Ser,4,14,7979
6-Gre1ConSer-B1,B1,Con,Ser,Gre,16,5352,10,535.2,1327,Gre Ser,4,16,7962
6-Gre1ConSer-B1,B1,Con,Ser,Gre,18,5352,10,535.2,1323.6666666666667,Gre Ser,4,18,7942
6-Gre1ConSer-B1,B1,Con,Ser,Gre,2,5352,10,535.2,667.4444444444445,Gre Ser,1,2,6007
6-Gre1ConSer-B1,B1,Con,Ser,Gre,4,5352,10,535.2,646.5,Gre Ser,0,4,6465
6-Gre1ConSer-B1,B1,Con,Ser,Gre,7,5352,10,535.2,809.25,Gre Ser,2,7,6474
6-Gre1ConSer-B1,B1,Con,Ser,Gre,9,5352,10,535.2,848.4285714285714,Gre Ser,3,9,5939
6-Gre2LevNon-B2,B2,Lev,Non,Gre,0,6983,10,698.3,698.3,Gre Non,0,0,6983
6-Gre2LevNon-B2,B2,Lev,Non,Gre,11,6983,10,698.3,1343.2,Gre Non,0,11,13432
6-Gre2LevNon-B2,B2,Lev,Non,Gre,14,6983,10,698.3,1369.7,Gre Non,0,14,13697
6-Gre2LevNon-B2,B2,Lev,Non,Gre,16,6983,10,698.3,1444.75,Gre Non,0,16,14447.5
6-Gre2LevNon-B2,B2,Lev,Non,Gre,18,6983,10,698.3,1513.4285714285713,Gre Non,0,18,15134.285714285714
6-Gre2LevNon-B2,B2,Lev,Non,Gre,2,6983,10,698.3,741.6,Gre Non,0,2,7416
6-Gre2LevNon-B2,B2,Lev,Non,Gre,4,6983,10,698.3,875.2,Gre Non,0,4,8752
6-Gre2LevNon-B2,B2,Lev,Non,Gre,7,6983,10,698.3,1028.4,Gre Non,0,7,10284
6-Gre2LevNon-B2,B2,Lev,Non,Gre,9,6983,10,698.3,1141,Gre Non,0,9,11410
6-Gre3LevNon-B3,B3,Lev,Non,Gre,0,6624,10,662.4,662.4,Gre Non,0,0,6624
6-Gre3LevNon-B3,B3,Lev,Non,Gre,11,6624,10,662.4,1220,Gre Non,1,11,10980
6-Gre3LevNon-B3,B3,Lev,Non,Gre,14,6624,10,662.4,1447.125,Gre Non,1,14,13024.125
6-Gre3LevNon-B3,B3,Lev,Non,Gre,16,6624,10,662.4,1519.857142857143,Gre Non,1,16,13678.714285714286
6-Gre3LevNon-B3,B3,Lev,Non,Gre,18,6624,10,662.4,1489.857142857143,Gre Non,1,18,13408.714285714286
6-Gre3LevNon-B3,B3,Lev,Non,Gre,2,6624,10,662.4,782.5,Gre Non,0,2,7825
6-Gre3LevNon-B3,B3,Lev,Non,Gre,4,6624,10,662.4,879.6,Gre Non,0,4,8796
6-Gre3LevNon-B3,B3,Lev,Non,Gre,7,6624,10,662.4,947.2,Gre Non,0,7,9472
6-Gre3LevNon-B3,B3,Lev,Non,Gre,9,6624,10,662.4,1026,Gre Non,0,9,10260
6-Gre8ConSer-B8,B8,Con,Ser,Gre,0,5032,10,503.2,503.2,Gre Ser,0,0,5032
6-Gre8ConSer-B8,B8,Con,Ser,Gre,11,5032,10,503.2,977.2,Gre Ser,0,11,9772
6-Gre8ConSer-B8,B8,Con,Ser,Gre,14,5032,10,503.2,1115.6,Gre Ser,0,14,11156
6-Gre8ConSer-B8,B8,Con,Ser,Gre,16,5032,10,503.2,1090.5,Gre Ser,0,16,10905
6-Gre8ConSer-B8,B8,Con,Ser,Gre,18,5032,10,503.2,1119.9,Gre Ser,0,18,11199
6-Gre8ConSer-B8,B8,Con,Ser,Gre,2,5032,10,503.2,623.7,Gre Ser,0,2,6237
6-Gre8ConSer-B8,B8,Con,Ser,Gre,4,5032,10,503.2,712.9,Gre Ser,0,4,7129
6-Gre8ConSer-B8,B8,Con,Ser,Gre,7,5032,10,503.2,712.5,Gre Ser,0,7,7125
6-Gre8ConSer-B8,B8,Con,Ser,Gre,9,5032,10,503.2,895,Gre Ser,0,9,8950
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,0,5268,10,526.8,526.8,Ita Ser,0,0,5268
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,11,5268,10,526.8,997,Ita Ser,1,11,8973
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,14,5268,10,526.8,1098,Ita Ser,1,14,9882
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,16,5268,10,526.8,1072.6666666666667,Ita Ser,1,16,9654
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,18,5268,10,526.8,1059.5555555555557,Ita Ser,1,18,9536
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,2,5268,10,526.8,683.5,Ita Ser,0,2,6835
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,4,5268,10,526.8,805.8888888888889,Ita Ser,1,4,7253
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,7,5268,10,526.8,804.3333333333334,Ita Ser,1,7,7239
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,9,5268,10,526.8,839.8888888888889,Ita Ser,1,9,7559
6-Ita4BacNon-B4,B4,Bac,Non,Ita,0,5822,10,582.2,582.2,Ita Non,0,0,5822
6-Ita4BacNon-B4,B4,Bac,Non,Ita,11,5822,10,582.2,1110.7777777777778,Ita Non,0,11,11107.777777777777
6-Ita4BacNon-B4,B4,Bac,Non,Ita,14,5822,10,582.2,1320.5555555555557,Ita Non,0,14,13205.555555555557
6-Ita4BacNon-B4,B4,Bac,Non,Ita,16,5822,10,582.2,1357.6666666666667,Ita Non,0,16,13576.666666666668
6-Ita4BacNon-B4,B4,Bac,Non,Ita,18,5822,10,582.2,1327.4444444444443,Ita Non,0,18,13274.444444444443
6-Ita4BacNon-B4,B4,Bac,Non,Ita,2,5822,10,582.2,677.4,Ita Non,0,2,6774
6-Ita4BacNon-B4,B4,Bac,Non,Ita,4,5822,10,582.2,811.8,Ita Non,0,4,8118
6-Ita4BacNon-B4,B4,Bac,Non,Ita,7,5822,10,582.2,935.8,Ita Non,0,7,9358
6-Ita4BacNon-B4,B4,Bac,Non,Ita,9,5822,10,582.2,974.2,Ita Non,0,9,9742
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,0,6812,10,681.2,681.2,Ita Ser,0,0,6812
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,11,6812,10,681.2,1089.5,Ita Ser,0,11,10895
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,14,6812,10,681.2,1250.3,Ita Ser,0,14,12503
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,16,6812,10,681.2,1194,Ita Ser,0,16,11940
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,18,6812,10,681.2,1218,Ita Ser,1,18,10962
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,2,6812,10,681.2,760.2,Ita Ser,0,2,7602
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,4,6812,10,681.2,849.7,Ita Ser,0,4,8497
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,7,6812,10,681.2,840.2,Ita Ser,0,7,8402
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,9,6812,10,681.2,1015.3,Ita Ser,0,9,10153
7-Can10ConSte-B10,B10,Con,Ste,Can,0,3950,10,395,395,Can Ste,0,0,3950
7-Can10ConSte-B10,B10,Con,Ste,Can,11,3950,10,395,795.6,Can Ste,0,11,7956
7-Can10ConSte-B10,B10,Con,Ste,Can,14,3950,10,395,913.2,Can Ste,0,14,9132
7-Can10ConSte-B10,B10,Con,Ste,Can,16,3950,10,395,933.7,Can Ste,0,16,9337
7-Can10ConSte-B10,B10,Con,Ste,Can,18,3950,10,395,991.1111111111111,Can Ste,1,18,8920
7-Can10ConSte-B10,B10,Con,Ste,Can,2,3950,10,395,432.9,Can Ste,0,2,4329
7-Can10ConSte-B10,B10,Con,Ste,Can,4,3950,10,395,514.2,Can Ste,0,4,5142
7-Can10ConSte-B10,B10,Con,Ste,Can,7,3950,10,395,567.2,Can Ste,0,7,5672
7-Can10ConSte-B10,B10,Con,Ste,Can,9,3950,10,395,678.3,Can Ste,0,9,6783
7-Can2BacSte-B2,B2,Bac,Ste,Can,0,4380,10,438,438,Can Ste,0,0,4380
7-Can2BacSte-B2,B2,Bac,Ste,Can,11,4380,10,438,933.5555555555555,Can Ste,1,11,8402
7-Can2BacSte-B2,B2,Bac,Ste,Can,14,4380,10,438,1035.6666666666667,Can Ste,1,14,9321
7-Can2BacSte-B2,B2,Bac,Ste,Can,16,4380,10,438,1088,Can Ste,1,16,9792
7-Can2BacSte-B2,B2,Bac,Ste,Can,18,4380,10,438,1135.888888888889,Can Ste,1,18,10223
7-Can2BacSte-B2,B2,Bac,Ste,Can,2,4380,10,438,498.3,Can Ste,0,2,4983
7-Can2BacSte-B2,B2,Bac,Ste,Can,4,4380,10,438,598.3333333333334,Can Ste,1,4,5385
7-Can2BacSte-B2,B2,Bac,Ste,Can,7,4380,10,438,636.8888888888889,Can Ste,1,7,5732
7-Can2BacSte-B2,B2,Bac,Ste,Can,9,4380,10,438,760,Can Ste,1,9,6840
7-Can6ConSte-B6,B6,Con,Ste,Can,0,4678,10,467.8,467.8,Can Ste,0,0,4678
7-Can6ConSte-B6,B6,Con,Ste,Can,11,4678,10,467.8,783.6666666666666,Can Ste,1,11,7053
7-Can6ConSte-B6,B6,Con,Ste,Can,14,4678,10,467.8,1019,Can Ste,1,14,9171
7-Can6ConSte-B6,B6,Con,Ste,Can,16,4678,10,467.8,967.5555555555555,Can Ste,1,16,8708
7-Can6ConSte-B6,B6,Con,Ste,Can,18,4678,10,467.8,958,Can Ste,1,18,8622
7-Can6ConSte-B6,B6,Con,Ste,Can,2,4678,10,467.8,543.5,Can Ste,0,2,5435
7-Can6ConSte-B6,B6,Con,Ste,Can,4,4678,10,467.8,618.2,Can Ste,0,4,6182
7-Can6ConSte-B6,B6,Con,Ste,Can,7,4678,10,467.8,669.4444444444445,Can Ste,1,7,6025
7-Can6ConSte-B6,B6,Con,Ste,Can,9,4678,10,467.8,703.8888888888889,Can Ste,1,9,6335
7-Can8ConNon-B8,B8,Con,Non,Can,0,4718,10,471.8,471.8,Can Non,0,0,4718
7-Can8ConNon-B8,B8,Con,Non,Can,11,4718,10,471.8,946.5,Can Non,0,11,9465
7-Can8ConNon-B8,B8,Con,Non,Can,14,4718,10,471.8,1234.8,Can Non,0,14,12348
7-Can8ConNon-B8,B8,Con,Non,Can,16,4718,10,471.8,1287.7,Can Non,0,16,12877
7-Can8ConNon-B8,B8,Con,Non,Can,18,4718,10,471.8,1253.2,Can Non,0,18,12532
7-Can8ConNon-B8,B8,Con,Non,Can,2,4718,10,471.8,604.2,Can Non,0,2,6042
7-Can8ConNon-B8,B8,Con,Non,Can,4,4718,10,471.8,727.4,Can Non,0,4,7274
7-Can8ConNon-B8,B8,Con,Non,Can,7,4718,10,471.8,788.4,Can Non,0,7,7884
7-Can8ConNon-B8,B8,Con,Non,Can,9,4718,10,471.8,836.3,Can Non,0,9,8363
7-Gre1LevNon-B1,B1,Lev,Non,Gre,0,6451,11,586.4545454545455,586.4545454545455,Gre Non,0,0,5864.545454545455
7-Gre1LevNon-B1,B1,Lev,Non,Gre,11,6451,11,586.4545454545455,1219.2,Gre Non,0,11,12192
7-Gre1LevNon-B1,B1,Lev,Non,Gre,14,6451,11,586.4545454545455,1473.6,Gre Non,0,14,14736
7-Gre1LevNon-B1,B1,Lev,Non,Gre,16,6451,11,586.4545454545455,1470.7,Gre Non,0,16,14707
7-Gre1LevNon-B1,B1,Lev,Non,Gre,18,6451,11,586.4545454545455,1448.4444444444443,Gre Non,0,18,14484.444444444443
7-Gre1LevNon-B1,B1,Lev,Non,Gre,2,6451,11,586.4545454545455,755.8,Gre Non,0,2,7558
7-Gre1LevNon-B1,B1,Lev,Non,Gre,4,6451,11,586.4545454545455,849.9,Gre Non,0,4,8499
7-Gre1LevNon-B1,B1,Lev,Non,Gre,7,6451,11,586.4545454545455,961.7,Gre Non,0,7,9617
7-Gre1LevNon-B1,B1,Lev,Non,Gre,9,6451,11,586.4545454545455,1065.5,Gre Non,0,9,10655
7-Ita3ConSer-B3,B3,Con,Ser,Ita,0,5788,10,578.8,578.8,Ita Ser,0,0,5788
7-Ita3ConSer-B3,B3,Con,Ser,Ita,11,5788,10,578.8,831.1,Ita Ser,0,11,8311
7-Ita3ConSer-B3,B3,Con,Ser,Ita,14,5788,10,578.8,957.9,Ita Ser,0,14,9579
7-Ita3ConSer-B3,B3,Con,Ser,Ita,16,5788,10,578.8,1051.9,Ita Ser,0,16,10519
7-Ita3ConSer-B3,B3,Con,Ser,Ita,18,5788,10,578.8,1043.9,Ita Ser,0,18,10439
7-Ita3ConSer-B3,B3,Con,Ser,Ita,2,5788,10,578.8,595.8,Ita Ser,0,2,5958
7-Ita3ConSer-B3,B3,Con,Ser,Ita,4,5788,10,578.8,668.5,Ita Ser,0,4,6685
7-Ita3ConSer-B3,B3,Con,Ser,Ita,7,5788,10,578.8,726.3,Ita Ser,0,7,7263
7-Ita3ConSer-B3,B3,Con,Ser,Ita,9,5788,10,578.8,785.7,Ita Ser,0,9,7857
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,0,4612,10,461.2,461.2,Ita Ste,0,0,4612
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,11,4612,10,461.2,770.7777777777778,Ita Ste,1,11,6937
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,14,4612,10,461.2,1008,Ita Ste,1,14,9072
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,16,4612,10,461.2,1062.2222222222222,Ita Ste,1,16,9560
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,18,4612,10,461.2,1050.2222222222222,Ita Ste,1,18,9452
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,2,4612,10,461.2,440,Ita Ste,0,2,4400
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,4,4612,10,461.2,542.8,Ita Ste,0,4,5428
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,7,4612,10,461.2,642.8,Ita Ste,0,7,6428
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,9,4612,10,461.2,695.1111111111111,Ita Ste,1,9,6256
7-Ita5ConNon-B5,B5,Con,Non,Ita,0,6299,12,524.9166666666666,524.9166666666666,Ita Non,0,0,5249.166666666666
7-Ita5ConNon-B5,B5,Con,Non,Ita,11,6299,12,524.9166666666666,1081.2,Ita Non,0,11,10812
7-Ita5ConNon-B5,B5,Con,Non,Ita,14,6299,12,524.9166666666666,1296.6,Ita Non,0,14,12966
7-Ita5ConNon-B5,B5,Con,Non,Ita,16,6299,12,524.9166666666666,1294.6,Ita Non,0,16,12946
7-Ita5ConNon-B5,B5,Con,Non,Ita,18,6299,12,524.9166666666666,1304.2,Ita Non,0,18,13042
7-Ita5ConNon-B5,B5,Con,Non,Ita,2,6299,12,524.9166666666666,608.3,Ita Non,0,2,6083
7-Ita5ConNon-B5,B5,Con,Non,Ita,4,6299,12,524.9166666666666,734.6,Ita Non,0,4,7346
7-Ita5ConNon-B5,B5,Con,Non,Ita,7,6299,12,524.9166666666666,810.6,Ita Non,0,7,8106
7-Ita5ConNon-B5,B5,Con,Non,Ita,9,6299,12,524.9166666666666,915.4,Ita Non,0,9,9154
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,0,6163,10,616.3,616.3,Ita Ser,0,0,6163
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,11,6163,10,616.3,820.1,Ita Ser,0,11,8201
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,14,6163,10,616.3,881,Ita Ser,0,14,8810
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,16,6163,10,616.3,914.5555555555555,Ita Ser,0,16,9145.555555555555
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,18,6163,10,616.3,935.1111111111111,Ita Ser,0,18,9351.111111111111
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,2,6163,10,616.3,648.4,Ita Ser,0,2,6484
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,4,6163,10,616.3,647,Ita Ser,0,4,6470
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,7,6163,10,616.3,698.5,Ita Ser,0,7,6985
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,9,6163,10,616.3,786,Ita Ser,0,9,7860
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,0,4505,10,450.5,450.5,Ita Ste,0,0,4505
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,11,4505,10,450.5,866.75,Ita Ste,0,11,8667.5
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,14,4505,10,450.5,1153.375,Ita Ste,0,14,11533.75
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,16,4505,10,450.5,1205.75,Ita Ste,0,16,12057.5
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,18,4505,10,450.5,1202.625,Ita Ste,0,18,12026.25
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,2,4505,10,450.5,494.1,Ita Ste,0,2,4941
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,4,4505,10,450.5,588.7777777777778,Ita Ste,0,4,5887.777777777778
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,7,4505,10,450.5,675.625,Ita Ste,0,7,6756.25
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,9,4505,10,450.5,865.8571428571429,Ita Ste,0,9,8658.57142857143
8-Can3ConSer-B3,B3,Con,Ser,Can,0,4874,10,487.4,487.4,Can Ser,0,0,4874
8-Can3ConSer-B3,B3,Con,Ser,Can,11,4874,10,487.4,907.2222222222222,Can Ser,1,11,8165
8-Can3ConSer-B3,B3,Con,Ser,Can,14,4874,10,487.4,926.5555555555555,Can Ser,1,14,8339
8-Can3ConSer-B3,B3,Con,Ser,Can,16,4874,10,487.4,968.7777777777778,Can Ser,1,16,8719
8-Can3ConSer-B3,B3,Con,Ser,Can,18,4874,10,487.4,1091.625,Can Ser,2,18,8733
8-Can3ConSer-B3,B3,Con,Ser,Can,2,4874,10,487.4,557.6,Can Ser,0,2,5576
8-Can3ConSer-B3,B3,Con,Ser,Can,4,4874,10,487.4,602,Can Ser,0,4,6020
8-Can3ConSer-B3,B3,Con,Ser,Can,7,4874,10,487.4,600.9,Can Ser,0,7,6009
8-Can3ConSer-B3,B3,Con,Ser,Can,9,4874,10,487.4,757.6,Can Ser,0,9,7576
8-Can4BacSte-B4,B4,Bac,Ste,Can,0,4958,10,495.8,495.8,Can Ste,0,0,4958
8-Can4BacSte-B4,B4,Bac,Ste,Can,11,4958,10,495.8,968.7777777777778,Can Ste,1,11,8719
8-Can4BacSte-B4,B4,Bac,Ste,Can,14,4958,10,495.8,1069.7777777777778,Can Ste,1,14,9628
8-Can4BacSte-B4,B4,Bac,Ste,Can,16,4958,10,495.8,1096.888888888889,Can Ste,1,16,9872
8-Can4BacSte-B4,B4,Bac,Ste,Can,18,4958,10,495.8,1135.2222222222222,Can Ste,1,18,10217
8-Can4BacSte-B4,B4,Bac,Ste,Can,2,4958,10,495.8,616,Can Ste,0,2,6160
8-Can4BacSte-B4,B4,Bac,Ste,Can,4,4958,10,495.8,731.8,Can Ste,0,4,7318
8-Can4BacSte-B4,B4,Bac,Ste,Can,7,4958,10,495.8,756.8888888888889,Can Ste,1,7,6812
8-Can4BacSte-B4,B4,Bac,Ste,Can,9,4958,10,495.8,900.6666666666666,Can Ste,1,9,8106
8-Can5ConNon-B5,B5,Con,Non,Can,0,4608,10,460.8,460.8,Can Non,0,0,4608
8-Can5ConNon-B5,B5,Con,Non,Can,11,4608,10,460.8,973.1,Can Non,0,11,9731
8-Can5ConNon-B5,B5,Con,Non,Can,14,4608,10,460.8,1228.5,Can Non,0,14,12285
8-Can5ConNon-B5,B5,Con,Non,Can,16,4608,10,460.8,1308.7,Can Non,0,16,13087
8-Can5ConNon-B5,B5,Con,Non,Can,18,4608,10,460.8,1304.9,Can Non,0,18,13049
8-Can5ConNon-B5,B5,Con,Non,Can,2,4608,10,460.8,497.1,Can Non,0,2,4971
8-Can5ConNon-B5,B5,Con,Non,Can,4,4608,10,460.8,691.2,Can Non,0,4,6912
8-Can5ConNon-B5,B5,Con,Non,Can,7,4608,10,460.8,793.5,Can Non,0,7,7935
8-Can5ConNon-B5,B5,Con,Non,Can,9,4608,10,460.8,811.4,Can Non,0,9,8114
8-Can7BacSer-B7,B7,Bac,Ser,Can,0,4706,10,470.6,470.6,Can Ser,0,0,4706
8-Can7BacSer-B7,B7,Bac,Ser,Can,11,4706,10,470.6,791.3333333333334,Can Ser,1,11,7122
8-Can7BacSer-B7,B7,Bac,Ser,Can,14,4706,10,470.6,1011.125,Can Ser,2,14,8089
8-Can7BacSer-B7,B7,Bac,Ser,Can,16,4706,10,470.6,1108.375,Can Ser,2,16,8867
8-Can7BacSer-B7,B7,Bac,Ser,Can,18,4706,10,470.6,1147.5,Can Ser,2,18,9180
8-Can7BacSer-B7,B7,Bac,Ser,Can,2,4706,10,470.6,513.8,Can Ser,0,2,5138
8-Can7BacSer-B7,B7,Bac,Ser,Can,4,4706,10,470.6,539,Can Ser,0,4,5390
8-Can7BacSer-B7,B7,Bac,Ser,Can,7,4706,10,470.6,589.6,Can Ser,0,7,5896
8-Can7BacSer-B7,B7,Bac,Ser,Can,9,4706,10,470.6,717.1,Can Ser,0,9,7171
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,0,6455,10,645.5,645.5,Gre Ste,0,0,6455
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,11,6455,10,645.5,973,Gre Ste,0,11,9730
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,14,6455,10,645.5,1064.5555555555557,Gre Ste,1,14,9581
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,16,6455,10,645.5,1087.2222222222222,Gre Ste,1,16,9785
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,18,6455,10,645.5,1057.888888888889,Gre Ste,1,18,9521
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,2,6455,10,645.5,720.5,Gre Ste,0,2,7205
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,4,6455,10,645.5,774.2,Gre Ste,0,4,7742
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,7,6455,10,645.5,835.4,Gre Ste,0,7,8354
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,9,6455,10,645.5,945.4,Gre Ste,0,9,9454
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,0,5191,10,519.1,519.1,Gre Ste,0,0,5191
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,11,5191,10,519.1,1067.5,Gre Ste,2,11,8540
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,14,5191,10,519.1,1264.8,Gre Ste,2,14,10118.4
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,16,5191,10,519.1,1334,Gre Ste,2,16,10672
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,18,5191,10,519.1,1312.3333333333333,Gre Ste,2,18,10498.666666666666
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,2,5191,10,519.1,639.4,Gre Ste,0,2,6394
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,4,5191,10,519.1,752.3,Gre Ste,1,4,6770.7
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,7,5191,10,519.1,796.7,Gre Ste,2,7,6373.6
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,9,5191,10,519.1,1006.8,Gre Ste,3,9,7047.5999999999995
8-Ita10ConSte-B10,B10,Con,Ste,Ita,0,5432,10,543.2,543.2,Ita Ste,0,0,5432
8-Ita10ConSte-B10,B10,Con,Ste,Ita,11,5432,10,543.2,1111.1,Ita Ste,0,11,11111
8-Ita10ConSte-B10,B10,Con,Ste,Ita,14,5432,10,543.2,1252.1,Ita Ste,0,14,12521
8-Ita10ConSte-B10,B10,Con,Ste,Ita,16,5432,10,543.2,1273.4,Ita Ste,0,16,12734
8-Ita10ConSte-B10,B10,Con,Ste,Ita,18,5432,10,543.2,1269.6,Ita Ste,0,18,12696
8-Ita10ConSte-B10,B10,Con,Ste,Ita,2,5432,10,543.2,644.7,Ita Ste,0,2,6447
8-Ita10ConSte-B10,B10,Con,Ste,Ita,4,5432,10,543.2,754.6,Ita Ste,0,4,7546
8-Ita10ConSte-B10,B10,Con,Ste,Ita,7,5432,10,543.2,830.5,Ita Ste,0,7,8305
8-Ita10ConSte-B10,B10,Con,Ste,Ita,9,5432,10,543.2,929.9,Ita Ste,0,9,9299
