"","Identity","Bloc","Trt","Wound","Strain","Initial_Mass","Initial_Number","Initial_Mean","group","Time","Growth_Rate","Times"
"1842","6-Can5BacSer-B5","B5","Bac","Ser","Can",4873,10,487.3,"Ser Bac",14,51.4814814814815,"14"
"1843","6-Can5BacSer-B5","B5","Bac","Ser","Can",4873,10,487.3,"Ser Bac",16,5.94444444444446,"16"
"1844","6-Can5BacSer-B5","B5","Bac","Ser","Can",4873,10,487.3,"Ser Bac",18,8.94444444444446,"18"
"1845","6-Can5BacSer-B5","B5","Bac","Ser","Can",4873,10,487.3,"Ser Bac",2,13.0851851851852,"2"
"1846","6-Can5BacSer-B5","B5","Bac","Ser","Can",4873,10,487.3,"Ser Bac",4,0.172222222222217,"4"
"1847","6-Can5BacSer-B5","B5","Bac","Ser","Can",4873,10,487.3,"Ser Bac",7,44.9592592592593,"7"
"1848","6-Can5BacSer-B5","B5","Bac","Ser","Can",4873,10,487.3,"Ser Bac",9,30.7777777777778,"9"
"1849","6-Can6BacSer-B6","B6","Bac","Ser","Can",4739,10,473.9,"Ser Bac",11,35.8333333333334,"11"
"1850","6-Can6BacSer-B6","B6","Bac","Ser","Can",4739,10,473.9,"Ser Bac",14,117.055555555556,"14"
"1851","6-Can6BacSer-B6","B6","Bac","Ser","Can",4739,10,473.9,"Ser Bac",16,16.625,"16"
"1852","6-Can6BacSer-B6","B6","Bac","Ser","Can",4739,10,473.9,"Ser Bac",18,-18.6875,"18"
"1853","6-Can6BacSer-B6","B6","Bac","Ser","Can",4739,10,473.9,"Ser Bac",2,21.8666666666667,"2"
"1854","6-Can6BacSer-B6","B6","Bac","Ser","Can",4739,10,473.9,"Ser Bac",4,38.3,"4"
"1855","6-Can6BacSer-B6","B6","Bac","Ser","Can",4739,10,473.9,"Ser Bac",7,26.5962962962963,"7"
"1856","6-Can6BacSer-B6","B6","Bac","Ser","Can",4739,10,473.9,"Ser Bac",9,4.38888888888886,"9"
"1857","6-Can7LevNon-B7","B7","Lev","Non","Can",4656,10,465.6,"Non Lev",11,49,"11"
"1858","6-Can7LevNon-B7","B7","Lev","Non","Can",4656,10,465.6,"Non Lev",14,68,"14"
"1859","6-Can7LevNon-B7","B7","Lev","Non","Can",4656,10,465.6,"Non Lev",16,2.14999999999998,"16"
"1860","6-Can7LevNon-B7","B7","Lev","Non","Can",4656,10,465.6,"Non Lev",18,-2.10000000000002,"18"
"1861","6-Can7LevNon-B7","B7","Lev","Non","Can",4656,10,465.6,"Non Lev",2,53.9333333333333,"2"
"1862","6-Can7LevNon-B7","B7","Lev","Non","Can",4656,10,465.6,"Non Lev",4,18.2,"4"
"1863","6-Can7LevNon-B7","B7","Lev","Non","Can",4656,10,465.6,"Non Lev",7,24.1,"7"
"1864","6-Can7LevNon-B7","B7","Lev","Non","Can",4656,10,465.6,"Non Lev",9,71.9,"9"
"1865","6-Gre1ConSer-B1","B1","Con","Ser","Gre",5352,10,535.2,"Ser Con",11,74.0357142857143,"11"
"1866","6-Gre1ConSer-B1","B1","Con","Ser","Gre",5352,10,535.2,"Ser Con",14,111.111111111111,"14"
"1867","6-Gre1ConSer-B1","B1","Con","Ser","Gre",5352,10,535.2,"Ser Con",16,-1.41666666666663,"16"
"1868","6-Gre1ConSer-B1","B1","Con","Ser","Gre",5352,10,535.2,"Ser Con",18,-1.66666666666663,"18"
"1869","6-Gre1ConSer-B1","B1","Con","Ser","Gre",5352,10,535.2,"Ser Con",2,44.0814814814815,"2"
"1870","6-Gre1ConSer-B1","B1","Con","Ser","Gre",5352,10,535.2,"Ser Con",4,-10.4722222222222,"4"
"1871","6-Gre1ConSer-B1","B1","Con","Ser","Gre",5352,10,535.2,"Ser Con",7,54.25,"7"
"1872","6-Gre1ConSer-B1","B1","Con","Ser","Gre",5352,10,535.2,"Ser Con",9,19.5892857142857,"9"
"1873","6-Gre2LevNon-B2","B2","Lev","Non","Gre",6983,10,698.3,"Non Lev",11,101.1,"11"
"1874","6-Gre2LevNon-B2","B2","Lev","Non","Gre",6983,10,698.3,"Non Lev",14,8.83333333333333,"14"
"1875","6-Gre2LevNon-B2","B2","Lev","Non","Gre",6983,10,698.3,"Non Lev",16,37.525,"16"
"1876","6-Gre2LevNon-B2","B2","Lev","Non","Gre",6983,10,698.3,"Non Lev",18,34.3392857142857,"18"
"1877","6-Gre2LevNon-B2","B2","Lev","Non","Gre",6983,10,698.3,"Non Lev",2,14.4333333333334,"2"
"1878","6-Gre2LevNon-B2","B2","Lev","Non","Gre",6983,10,698.3,"Non Lev",4,66.8,"4"
"1879","6-Gre2LevNon-B2","B2","Lev","Non","Gre",6983,10,698.3,"Non Lev",7,51.0666666666667,"7"
"1880","6-Gre2LevNon-B2","B2","Lev","Non","Gre",6983,10,698.3,"Non Lev",9,56.3,"9"
"1881","6-Gre3LevNon-B3","B3","Lev","Non","Gre",6624,10,662.4,"Non Lev",11,97,"11"
"1882","6-Gre3LevNon-B3","B3","Lev","Non","Gre",6624,10,662.4,"Non Lev",14,75.7083333333333,"14"
"1883","6-Gre3LevNon-B3","B3","Lev","Non","Gre",6624,10,662.4,"Non Lev",16,36.3660714285714,"16"
"1884","6-Gre3LevNon-B3","B3","Lev","Non","Gre",6624,10,662.4,"Non Lev",18,-15,"18"
"1885","6-Gre3LevNon-B3","B3","Lev","Non","Gre",6624,10,662.4,"Non Lev",2,40.0333333333333,"2"
"1886","6-Gre3LevNon-B3","B3","Lev","Non","Gre",6624,10,662.4,"Non Lev",4,48.55,"4"
"1887","6-Gre3LevNon-B3","B3","Lev","Non","Gre",6624,10,662.4,"Non Lev",7,22.5333333333333,"7"
"1888","6-Gre3LevNon-B3","B3","Lev","Non","Gre",6624,10,662.4,"Non Lev",9,39.4,"9"
"1889","6-Gre8ConSer-B8","B8","Con","Ser","Gre",5032,10,503.2,"Ser Con",11,41.1,"11"
"1890","6-Gre8ConSer-B8","B8","Con","Ser","Gre",5032,10,503.2,"Ser Con",14,46.1333333333333,"14"
"1891","6-Gre8ConSer-B8","B8","Con","Ser","Gre",5032,10,503.2,"Ser Con",16,-12.55,"16"
"1892","6-Gre8ConSer-B8","B8","Con","Ser","Gre",5032,10,503.2,"Ser Con",18,14.7,"18"
"1893","6-Gre8ConSer-B8","B8","Con","Ser","Gre",5032,10,503.2,"Ser Con",2,40.1666666666667,"2"
"1894","6-Gre8ConSer-B8","B8","Con","Ser","Gre",5032,10,503.2,"Ser Con",4,44.6,"4"
"1895","6-Gre8ConSer-B8","B8","Con","Ser","Gre",5032,10,503.2,"Ser Con",7,-0.133333333333326,"7"
"1896","6-Gre8ConSer-B8","B8","Con","Ser","Gre",5032,10,503.2,"Ser Con",9,91.25,"9"
"1897","6-Ita10LevSer-B10","B10","Lev","Ser","Ita",5268,10,526.8,"Ser Lev",11,78.5555555555555,"11"
"1898","6-Ita10LevSer-B10","B10","Lev","Ser","Ita",5268,10,526.8,"Ser Lev",14,33.6666666666667,"14"
"1899","6-Ita10LevSer-B10","B10","Lev","Ser","Ita",5268,10,526.8,"Ser Lev",16,-12.6666666666666,"16"
"1900","6-Ita10LevSer-B10","B10","Lev","Ser","Ita",5268,10,526.8,"Ser Lev",18,-6.55555555555554,"18"
"1901","6-Ita10LevSer-B10","B10","Lev","Ser","Ita",5268,10,526.8,"Ser Lev",2,52.2333333333333,"2"
"1902","6-Ita10LevSer-B10","B10","Lev","Ser","Ita",5268,10,526.8,"Ser Lev",4,61.1944444444445,"4"
"1903","6-Ita10LevSer-B10","B10","Lev","Ser","Ita",5268,10,526.8,"Ser Lev",7,-0.518518518518514,"7"
"1904","6-Ita10LevSer-B10","B10","Lev","Ser","Ita",5268,10,526.8,"Ser Lev",9,17.7777777777778,"9"
"1905","6-Ita4BacNon-B4","B4","Bac","Non","Ita",5822,10,582.2,"Non Bac",11,68.2888888888889,"11"
"1906","6-Ita4BacNon-B4","B4","Bac","Non","Ita",5822,10,582.2,"Non Bac",14,69.9259259259259,"14"
"1907","6-Ita4BacNon-B4","B4","Bac","Non","Ita",5822,10,582.2,"Non Bac",16,18.5555555555555,"16"
"1908","6-Ita4BacNon-B4","B4","Bac","Non","Ita",5822,10,582.2,"Non Bac",18,-15.1111111111112,"18"
"1909","6-Ita4BacNon-B4","B4","Bac","Non","Ita",5822,10,582.2,"Non Bac",2,31.7333333333333,"2"
"1910","6-Ita4BacNon-B4","B4","Bac","Non","Ita",5822,10,582.2,"Non Bac",4,67.2,"4"
"1911","6-Ita4BacNon-B4","B4","Bac","Non","Ita",5822,10,582.2,"Non Bac",7,41.3333333333333,"7"
"1912","6-Ita4BacNon-B4","B4","Bac","Non","Ita",5822,10,582.2,"Non Bac",9,19.2,"9"
"1913","6-Ita9LevSer-B9","B9","Lev","Ser","Ita",6812,10,681.2,"Ser Lev",11,37.1,"11"
"1914","6-Ita9LevSer-B9","B9","Lev","Ser","Ita",6812,10,681.2,"Ser Lev",14,53.6,"14"
"1915","6-Ita9LevSer-B9","B9","Lev","Ser","Ita",6812,10,681.2,"Ser Lev",16,-28.15,"16"
"1916","6-Ita9LevSer-B9","B9","Lev","Ser","Ita",6812,10,681.2,"Ser Lev",18,12,"18"
"1917","6-Ita9LevSer-B9","B9","Lev","Ser","Ita",6812,10,681.2,"Ser Lev",2,26.3333333333333,"2"
"1918","6-Ita9LevSer-B9","B9","Lev","Ser","Ita",6812,10,681.2,"Ser Lev",4,44.75,"4"
"1919","6-Ita9LevSer-B9","B9","Lev","Ser","Ita",6812,10,681.2,"Ser Lev",7,-3.16666666666667,"7"
"1920","6-Ita9LevSer-B9","B9","Lev","Ser","Ita",6812,10,681.2,"Ser Lev",9,87.55,"9"
"1921","7-Can10ConSte-B10","B10","Con","Ste","Can",3950,10,395,"Ste Con",11,58.65,"11"
"1922","7-Can10ConSte-B10","B10","Con","Ste","Can",3950,10,395,"Ste Con",14,39.2,"14"
"1923","7-Can10ConSte-B10","B10","Con","Ste","Can",3950,10,395,"Ste Con",16,10.25,"16"
"1924","7-Can10ConSte-B10","B10","Con","Ste","Can",3950,10,395,"Ste Con",18,28.7055555555555,"18"
"1925","7-Can10ConSte-B10","B10","Con","Ste","Can",3950,10,395,"Ste Con",2,12.6333333333333,"2"
"1926","7-Can10ConSte-B10","B10","Con","Ste","Can",3950,10,395,"Ste Con",4,40.65,"4"
"1927","7-Can10ConSte-B10","B10","Con","Ste","Can",3950,10,395,"Ste Con",7,17.6666666666667,"7"
"1928","7-Can10ConSte-B10","B10","Con","Ste","Can",3950,10,395,"Ste Con",9,55.55,"9"
"1929","7-Can2BacSte-B2","B2","Bac","Ste","Can",4380,10,438,"Ste Bac",11,86.7777777777778,"11"
"1930","7-Can2BacSte-B2","B2","Bac","Ste","Can",4380,10,438,"Ste Bac",14,34.0370370370371,"14"
"1931","7-Can2BacSte-B2","B2","Bac","Ste","Can",4380,10,438,"Ste Bac",16,26.1666666666666,"16"
"1932","7-Can2BacSte-B2","B2","Bac","Ste","Can",4380,10,438,"Ste Bac",18,23.9444444444445,"18"
"1933","7-Can2BacSte-B2","B2","Bac","Ste","Can",4380,10,438,"Ste Bac",2,20.1,"2"
"1934","7-Can2BacSte-B2","B2","Bac","Ste","Can",4380,10,438,"Ste Bac",4,50.0166666666667,"4"
"1935","7-Can2BacSte-B2","B2","Bac","Ste","Can",4380,10,438,"Ste Bac",7,12.8518518518518,"7"
"1936","7-Can2BacSte-B2","B2","Bac","Ste","Can",4380,10,438,"Ste Bac",9,61.5555555555555,"9"
"1937","7-Can6ConSte-B6","B6","Con","Ste","Can",4678,10,467.8,"Ste Con",11,39.8888888888889,"11"
"1938","7-Can6ConSte-B6","B6","Con","Ste","Can",4678,10,467.8,"Ste Con",14,78.4444444444445,"14"
"1939","7-Can6ConSte-B6","B6","Con","Ste","Can",4678,10,467.8,"Ste Con",16,-25.7222222222222,"16"
"1940","7-Can6ConSte-B6","B6","Con","Ste","Can",4678,10,467.8,"Ste Con",18,-4.77777777777777,"18"
"1941","7-Can6ConSte-B6","B6","Con","Ste","Can",4678,10,467.8,"Ste Con",2,25.2333333333333,"2"
"1942","7-Can6ConSte-B6","B6","Con","Ste","Can",4678,10,467.8,"Ste Con",4,37.35,"4"
"1943","7-Can6ConSte-B6","B6","Con","Ste","Can",4678,10,467.8,"Ste Con",7,17.0814814814815,"7"
"1944","7-Can6ConSte-B6","B6","Con","Ste","Can",4678,10,467.8,"Ste Con",9,17.2222222222222,"9"
"1945","7-Can8ConNon-B8","B8","Con","Non","Can",4718,10,471.8,"Non Con",11,55.1,"11"
"1946","7-Can8ConNon-B8","B8","Con","Non","Can",4718,10,471.8,"Non Con",14,96.1,"14"
"1947","7-Can8ConNon-B8","B8","Con","Non","Can",4718,10,471.8,"Non Con",16,26.45,"16"
"1948","7-Can8ConNon-B8","B8","Con","Non","Can",4718,10,471.8,"Non Con",18,-17.25,"18"
"1949","7-Can8ConNon-B8","B8","Con","Non","Can",4718,10,471.8,"Non Con",2,44.1333333333333,"2"
"1950","7-Can8ConNon-B8","B8","Con","Non","Can",4718,10,471.8,"Non Con",4,61.6,"4"
"1951","7-Can8ConNon-B8","B8","Con","Non","Can",4718,10,471.8,"Non Con",7,20.3333333333333,"7"
"1952","7-Can8ConNon-B8","B8","Con","Non","Can",4718,10,471.8,"Non Con",9,23.95,"9"
"1953","7-Gre1LevNon-B1","B1","Lev","Non","Gre",6451,11,586.454545454545,"Non Lev",11,76.85,"11"
"1954","7-Gre1LevNon-B1","B1","Lev","Non","Gre",6451,11,586.454545454545,"Non Lev",14,84.8,"14"
"1955","7-Gre1LevNon-B1","B1","Lev","Non","Gre",6451,11,586.454545454545,"Non Lev",16,-1.44999999999993,"16"
"1956","7-Gre1LevNon-B1","B1","Lev","Non","Gre",6451,11,586.454545454545,"Non Lev",18,-11.1277777777779,"18"
"1957","7-Gre1LevNon-B1","B1","Lev","Non","Gre",6451,11,586.454545454545,"Non Lev",2,56.4484848484848,"2"
"1958","7-Gre1LevNon-B1","B1","Lev","Non","Gre",6451,11,586.454545454545,"Non Lev",4,47.05,"4"
"1959","7-Gre1LevNon-B1","B1","Lev","Non","Gre",6451,11,586.454545454545,"Non Lev",7,37.2666666666667,"7"
"1960","7-Gre1LevNon-B1","B1","Lev","Non","Gre",6451,11,586.454545454545,"Non Lev",9,51.9,"9"
"1961","7-Ita3ConSer-B3","B3","Con","Ser","Ita",5788,10,578.8,"Ser Con",11,22.7,"11"
"1962","7-Ita3ConSer-B3","B3","Con","Ser","Ita",5788,10,578.8,"Ser Con",14,42.2666666666667,"14"
"1963","7-Ita3ConSer-B3","B3","Con","Ser","Ita",5788,10,578.8,"Ser Con",16,47.0000000000001,"16"
"1964","7-Ita3ConSer-B3","B3","Con","Ser","Ita",5788,10,578.8,"Ser Con",18,-4,"18"
"1965","7-Ita3ConSer-B3","B3","Con","Ser","Ita",5788,10,578.8,"Ser Con",2,5.66666666666667,"2"
"1966","7-Ita3ConSer-B3","B3","Con","Ser","Ita",5788,10,578.8,"Ser Con",4,36.35,"4"
"1967","7-Ita3ConSer-B3","B3","Con","Ser","Ita",5788,10,578.8,"Ser Con",7,19.2666666666667,"7"
"1968","7-Ita3ConSer-B3","B3","Con","Ser","Ita",5788,10,578.8,"Ser Con",9,29.7,"9"
"1969","7-Ita4BacSte-B4","B4","Bac","Ste","Ita",4612,10,461.2,"Ste Bac",11,37.8333333333334,"11"
"1970","7-Ita4BacSte-B4","B4","Bac","Ste","Ita",4612,10,461.2,"Ste Bac",14,79.0740740740741,"14"
"1971","7-Ita4BacSte-B4","B4","Bac","Ste","Ita",4612,10,461.2,"Ste Bac",16,27.1111111111111,"16"
"1972","7-Ita4BacSte-B4","B4","Bac","Ste","Ita",4612,10,461.2,"Ste Bac",18,-6,"18"
"1973","7-Ita4BacSte-B4","B4","Bac","Ste","Ita",4612,10,461.2,"Ste Bac",2,-7.06666666666666,"2"
"1974","7-Ita4BacSte-B4","B4","Bac","Ste","Ita",4612,10,461.2,"Ste Bac",4,51.4,"4"
"1975","7-Ita4BacSte-B4","B4","Bac","Ste","Ita",4612,10,461.2,"Ste Bac",7,33.3333333333333,"7"
"1976","7-Ita4BacSte-B4","B4","Bac","Ste","Ita",4612,10,461.2,"Ste Bac",9,26.1555555555556,"9"
"1977","7-Ita5ConNon-B5","B5","Con","Non","Ita",6299,12,524.916666666667,"Non Con",11,82.9,"11"
"1978","7-Ita5ConNon-B5","B5","Con","Non","Ita",6299,12,524.916666666667,"Non Con",14,71.8,"14"
"1979","7-Ita5ConNon-B5","B5","Con","Non","Ita",6299,12,524.916666666667,"Non Con",16,-1,"16"
"1980","7-Ita5ConNon-B5","B5","Con","Non","Ita",6299,12,524.916666666667,"Non Con",18,4.80000000000007,"18"
"1981","7-Ita5ConNon-B5","B5","Con","Non","Ita",6299,12,524.916666666667,"Non Con",2,27.7944444444444,"2"
"1982","7-Ita5ConNon-B5","B5","Con","Non","Ita",6299,12,524.916666666667,"Non Con",4,63.15,"4"
"1983","7-Ita5ConNon-B5","B5","Con","Non","Ita",6299,12,524.916666666667,"Non Con",7,25.3333333333333,"7"
"1984","7-Ita5ConNon-B5","B5","Con","Non","Ita",6299,12,524.916666666667,"Non Con",9,52.4,"9"
"1985","7-Ita7BacSer-B7","B7","Bac","Ser","Ita",6163,10,616.3,"Ser Bac",11,17.05,"11"
"1986","7-Ita7BacSer-B7","B7","Bac","Ser","Ita",6163,10,616.3,"Ser Bac",14,20.3,"14"
"1987","7-Ita7BacSer-B7","B7","Bac","Ser","Ita",6163,10,616.3,"Ser Bac",16,16.7777777777778,"16"
"1988","7-Ita7BacSer-B7","B7","Bac","Ser","Ita",6163,10,616.3,"Ser Bac",18,10.2777777777778,"18"
"1989","7-Ita7BacSer-B7","B7","Bac","Ser","Ita",6163,10,616.3,"Ser Bac",2,10.7,"2"
"1990","7-Ita7BacSer-B7","B7","Bac","Ser","Ita",6163,10,616.3,"Ser Bac",4,-0.699999999999989,"4"
"1991","7-Ita7BacSer-B7","B7","Bac","Ser","Ita",6163,10,616.3,"Ser Bac",7,17.1666666666667,"7"
"1992","7-Ita7BacSer-B7","B7","Bac","Ser","Ita",6163,10,616.3,"Ser Bac",9,43.75,"9"
"1993","7-Ita9BacSte-B9","B9","Bac","Ste","Ita",4505,10,450.5,"Ste Bac",11,0.446428571428555,"11"
"1994","7-Ita9BacSte-B9","B9","Bac","Ste","Ita",4505,10,450.5,"Ste Bac",14,95.5416666666667,"14"
"1995","7-Ita9BacSte-B9","B9","Bac","Ste","Ita",4505,10,450.5,"Ste Bac",16,26.1875,"16"
"1996","7-Ita9BacSte-B9","B9","Bac","Ste","Ita",4505,10,450.5,"Ste Bac",18,-1.5625,"18"
"1997","7-Ita9BacSte-B9","B9","Bac","Ste","Ita",4505,10,450.5,"Ste Bac",2,14.5333333333333,"2"
"1998","7-Ita9BacSte-B9","B9","Bac","Ste","Ita",4505,10,450.5,"Ste Bac",4,47.3388888888889,"4"
"1999","7-Ita9BacSte-B9","B9","Bac","Ste","Ita",4505,10,450.5,"Ste Bac",7,28.9490740740741,"7"
"2000","7-Ita9BacSte-B9","B9","Bac","Ste","Ita",4505,10,450.5,"Ste Bac",9,95.1160714285714,"9"
"2001","8-Can3ConSer-B3","B3","Con","Ser","Can",4874,10,487.4,"Ser Con",11,74.8111111111111,"11"
"2002","8-Can3ConSer-B3","B3","Con","Ser","Can",4874,10,487.4,"Ser Con",14,6.44444444444446,"14"
"2003","8-Can3ConSer-B3","B3","Con","Ser","Can",4874,10,487.4,"Ser Con",16,21.1111111111111,"16"
"2004","8-Can3ConSer-B3","B3","Con","Ser","Can",4874,10,487.4,"Ser Con",18,61.4236111111111,"18"
"2005","8-Can3ConSer-B3","B3","Con","Ser","Can",4874,10,487.4,"Ser Con",2,23.4,"2"
"2006","8-Can3ConSer-B3","B3","Con","Ser","Can",4874,10,487.4,"Ser Con",4,22.2,"4"
"2007","8-Can3ConSer-B3","B3","Con","Ser","Can",4874,10,487.4,"Ser Con",7,-0.366666666666674,"7"
"2008","8-Can3ConSer-B3","B3","Con","Ser","Can",4874,10,487.4,"Ser Con",9,78.35,"9"
"2009","8-Can4BacSte-B4","B4","Bac","Ste","Can",4958,10,495.8,"Ste Bac",11,34.0555555555556,"11"
"2010","8-Can4BacSte-B4","B4","Bac","Ste","Can",4958,10,495.8,"Ste Bac",14,33.6666666666667,"14"
"2011","8-Can4BacSte-B4","B4","Bac","Ste","Can",4958,10,495.8,"Ste Bac",16,13.5555555555555,"16"
"2012","8-Can4BacSte-B4","B4","Bac","Ste","Can",4958,10,495.8,"Ste Bac",18,19.1666666666666,"18"
"2013","8-Can4BacSte-B4","B4","Bac","Ste","Can",4958,10,495.8,"Ste Bac",2,40.0666666666667,"2"
"2014","8-Can4BacSte-B4","B4","Bac","Ste","Can",4958,10,495.8,"Ste Bac",4,57.9,"4"
"2015","8-Can4BacSte-B4","B4","Bac","Ste","Can",4958,10,495.8,"Ste Bac",7,8.36296296296299,"7"
"2016","8-Can4BacSte-B4","B4","Bac","Ste","Can",4958,10,495.8,"Ste Bac",9,71.8888888888889,"9"
"2017","8-Can5ConNon-B5","B5","Con","Non","Can",4608,10,460.8,"Non Con",11,80.85,"11"
"2018","8-Can5ConNon-B5","B5","Con","Non","Can",4608,10,460.8,"Non Con",14,85.1333333333333,"14"
"2019","8-Can5ConNon-B5","B5","Con","Non","Can",4608,10,460.8,"Non Con",16,40.1,"16"
"2020","8-Can5ConNon-B5","B5","Con","Non","Can",4608,10,460.8,"Non Con",18,-1.89999999999998,"18"
"2021","8-Can5ConNon-B5","B5","Con","Non","Can",4608,10,460.8,"Non Con",2,12.1,"2"
"2022","8-Can5ConNon-B5","B5","Con","Non","Can",4608,10,460.8,"Non Con",4,97.05,"4"
"2023","8-Can5ConNon-B5","B5","Con","Non","Can",4608,10,460.8,"Non Con",7,34.1,"7"
"2024","8-Can5ConNon-B5","B5","Con","Non","Can",4608,10,460.8,"Non Con",9,8.94999999999999,"9"
"2025","8-Can7BacSer-B7","B7","Bac","Ser","Can",4706,10,470.6,"Ser Bac",11,37.1166666666667,"11"
"2026","8-Can7BacSer-B7","B7","Bac","Ser","Can",4706,10,470.6,"Ser Bac",14,73.2638888888889,"14"
"2027","8-Can7BacSer-B7","B7","Bac","Ser","Can",4706,10,470.6,"Ser Bac",16,48.625,"16"
"2028","8-Can7BacSer-B7","B7","Bac","Ser","Can",4706,10,470.6,"Ser Bac",18,19.5625,"18"
"2029","8-Can7BacSer-B7","B7","Bac","Ser","Can",4706,10,470.6,"Ser Bac",2,14.4,"2"
"2030","8-Can7BacSer-B7","B7","Bac","Ser","Can",4706,10,470.6,"Ser Bac",4,12.6,"4"
"2031","8-Can7BacSer-B7","B7","Bac","Ser","Can",4706,10,470.6,"Ser Bac",7,16.8666666666667,"7"
"2032","8-Can7BacSer-B7","B7","Bac","Ser","Can",4706,10,470.6,"Ser Bac",9,63.75,"9"
"2033","8-Gre2BacSte-B2","B2","Bac","Ste","Gre",6455,10,645.5,"Ste Bac",11,13.8,"11"
"2034","8-Gre2BacSte-B2","B2","Bac","Ste","Gre",6455,10,645.5,"Ste Bac",14,30.5185185185186,"14"
"2035","8-Gre2BacSte-B2","B2","Bac","Ste","Gre",6455,10,645.5,"Ste Bac",16,11.3333333333333,"16"
"2036","8-Gre2BacSte-B2","B2","Bac","Ste","Gre",6455,10,645.5,"Ste Bac",18,-14.6666666666666,"18"
"2037","8-Gre2BacSte-B2","B2","Bac","Ste","Gre",6455,10,645.5,"Ste Bac",2,25,"2"
"2038","8-Gre2BacSte-B2","B2","Bac","Ste","Gre",6455,10,645.5,"Ste Bac",4,26.85,"4"
"2039","8-Gre2BacSte-B2","B2","Bac","Ste","Gre",6455,10,645.5,"Ste Bac",7,20.4,"7"
"2040","8-Gre2BacSte-B2","B2","Bac","Ste","Gre",6455,10,645.5,"Ste Bac",9,55,"9"
"2041","8-Gre9BacSte-B9","B9","Bac","Ste","Gre",5191,10,519.1,"Ste Bac",11,30.35,"11"
"2042","8-Gre9BacSte-B9","B9","Bac","Ste","Gre",5191,10,519.1,"Ste Bac",14,65.7666666666667,"14"
"2043","8-Gre9BacSte-B9","B9","Bac","Ste","Gre",5191,10,519.1,"Ste Bac",16,34.6,"16"
"2044","8-Gre9BacSte-B9","B9","Bac","Ste","Gre",5191,10,519.1,"Ste Bac",18,-10.8333333333334,"18"
"2045","8-Gre9BacSte-B9","B9","Bac","Ste","Gre",5191,10,519.1,"Ste Bac",2,40.1,"2"
"2046","8-Gre9BacSte-B9","B9","Bac","Ste","Gre",5191,10,519.1,"Ste Bac",4,56.45,"4"
"2047","8-Gre9BacSte-B9","B9","Bac","Ste","Gre",5191,10,519.1,"Ste Bac",7,14.8,"7"
"2048","8-Gre9BacSte-B9","B9","Bac","Ste","Gre",5191,10,519.1,"Ste Bac",9,105.05,"9"
"2049","8-Ita10ConSte-B10","B10","Con","Ste","Ita",5432,10,543.2,"Ste Con",11,90.6,"11"
"2050","8-Ita10ConSte-B10","B10","Con","Ste","Ita",5432,10,543.2,"Ste Con",14,47,"14"
"2051","8-Ita10ConSte-B10","B10","Con","Ste","Ita",5432,10,543.2,"Ste Con",16,10.6500000000001,"16"
"2052","8-Ita10ConSte-B10","B10","Con","Ste","Ita",5432,10,543.2,"Ste Con",18,-1.90000000000009,"18"
"2053","8-Ita10ConSte-B10","B10","Con","Ste","Ita",5432,10,543.2,"Ste Con",2,33.8333333333333,"2"
"2054","8-Ita10ConSte-B10","B10","Con","Ste","Ita",5432,10,543.2,"Ste Con",4,54.95,"4"
"2055","8-Ita10ConSte-B10","B10","Con","Ste","Ita",5432,10,543.2,"Ste Con",7,25.3,"7"
"2056","8-Ita10ConSte-B10","B10","Con","Ste","Ita",5432,10,543.2,"Ste Con",9,49.7,"9"
"2057","8-Ita1LevNon-B1","B1","Lev","Non","Ita",6037,10,603.7,"Non Lev",11,62.65,"11"
"2058","8-Ita1LevNon-B1","B1","Lev","Non","Ita",6037,10,603.7,"Non Lev",14,21.5666666666667,"14"
"2059","8-Ita1LevNon-B1","B1","Lev","Non","Ita",6037,10,603.7,"Non Lev",16,11.1666666666666,"16"
"2060","8-Ita1LevNon-B1","B1","Lev","Non","Ita",6037,10,603.7,"Non Lev",18,8.58333333333337,"18"
"2061","8-Ita1LevNon-B1","B1","Lev","Non","Ita",6037,10,603.7,"Non Lev",2,39.5666666666666,"2"
"2062","8-Ita1LevNon-B1","B1","Lev","Non","Ita",6037,10,603.7,"Non Lev",4,45.35,"4"
"2063","8-Ita1LevNon-B1","B1","Lev","Non","Ita",6037,10,603.7,"Non Lev",7,5.73333333333331,"7"
"2064","8-Ita1LevNon-B1","B1","Lev","Non","Ita",6037,10,603.7,"Non Lev",9,107.85,"9"
"2065","8-Ita6ConSte-B6","B6","Con","Ste","Ita",4954,9,550.444444444444,"Ste Con",11,31.8888888888889,"11"
"2066","8-Ita6ConSte-B6","B6","Con","Ste","Ita",4954,9,550.444444444444,"Ste Con",14,61.8888888888889,"14"
"2067","8-Ita6ConSte-B6","B6","Con","Ste","Ita",4954,9,550.444444444444,"Ste Con",16,36.9305555555555,"16"
"2068","8-Ita6ConSte-B6","B6","Con","Ste","Ita",4954,9,550.444444444444,"Ste Con",18,-4.9375,"18"
"2069","8-Ita6ConSte-B6","B6","Con","Ste","Ita",4954,9,550.444444444444,"Ste Con",2,47.8851851851852,"2"
"2070","8-Ita6ConSte-B6","B6","Con","Ste","Ita",4954,9,550.444444444444,"Ste Con",4,65.7,"4"
"2071","8-Ita6ConSte-B6","B6","Con","Ste","Ita",4954,9,550.444444444444,"Ste Con",7,10.4666666666667,"7"
