"","Identity","Bloc","Trt","Wound","Strain","Initial_Mass","Initial_Number","Initial_Mean","group","Time","Growth_Acc","Times"
"1333","24-Ita1BacSer-B1","B1","Bac","Ser","Ita",5221,10,522.1,"Ser Bac",2,98.0111111111111,"2"
"1334","24-Ita1BacSer-B1","B1","Bac","Ser","Ita",5221,10,522.1,"Ser Bac",4,144.233333333333,"4"
"1335","24-Ita1BacSer-B1","B1","Bac","Ser","Ita",5221,10,522.1,"Ser Bac",7,129.566666666667,"7"
"1336","24-Ita1BacSer-B1","B1","Bac","Ser","Ita",5221,10,522.1,"Ser Bac",9,319.122222222222,"9"
"1337","24-Ita2BacSer-B2","B2","Bac","Ser","Ita",5436,10,543.6,"Ser Bac",11,403.8,"11"
"1338","24-Ita2BacSer-B2","B2","Bac","Ser","Ita",5436,10,543.6,"Ser Bac",14,467,"14"
"1339","24-Ita2BacSer-B2","B2","Bac","Ser","Ita",5436,10,543.6,"Ser Bac",16,436.4,"16"
"1340","24-Ita2BacSer-B2","B2","Bac","Ser","Ita",5436,10,543.6,"Ser Bac",18,503.844444444444,"18"
"1341","24-Ita2BacSer-B2","B2","Bac","Ser","Ita",5436,10,543.6,"Ser Bac",2,47.8,"2"
"1342","24-Ita2BacSer-B2","B2","Bac","Ser","Ita",5436,10,543.6,"Ser Bac",4,122.8,"4"
"1343","24-Ita2BacSer-B2","B2","Bac","Ser","Ita",5436,10,543.6,"Ser Bac",7,170.2,"7"
"1344","24-Ita2BacSer-B2","B2","Bac","Ser","Ita",5436,10,543.6,"Ser Bac",9,304,"9"
"1345","24-Ita4BacSer-B4","B4","Bac","Ser","Ita",5729,10,572.9,"Ser Bac",11,312.6,"11"
"1346","24-Ita4BacSer-B4","B4","Bac","Ser","Ita",5729,10,572.9,"Ser Bac",14,367.85,"14"
"1347","24-Ita4BacSer-B4","B4","Bac","Ser","Ita",5729,10,572.9,"Ser Bac",16,508.957142857143,"16"
"1348","24-Ita4BacSer-B4","B4","Bac","Ser","Ita",5729,10,572.9,"Ser Bac",18,494.433333333333,"18"
"1349","24-Ita4BacSer-B4","B4","Bac","Ser","Ita",5729,10,572.9,"Ser Bac",2,12,"2"
"1350","24-Ita4BacSer-B4","B4","Bac","Ser","Ita",5729,10,572.9,"Ser Bac",4,-9.39999999999998,"4"
"1351","24-Ita4BacSer-B4","B4","Bac","Ser","Ita",5729,10,572.9,"Ser Bac",7,121.766666666667,"7"
"1352","24-Ita4BacSer-B4","B4","Bac","Ser","Ita",5729,10,572.9,"Ser Bac",9,127.1,"9"
"1353","24-Ita9LevSte-B9","B9","Lev","Ste","Ita",5106,10,510.6,"Ste Lev",11,468.2,"11"
"1354","24-Ita9LevSte-B9","B9","Lev","Ste","Ita",5106,10,510.6,"Ste Lev",14,693.6,"14"
"1355","24-Ita9LevSte-B9","B9","Lev","Ste","Ita",5106,10,510.6,"Ste Lev",16,745,"16"
"1356","24-Ita9LevSte-B9","B9","Lev","Ste","Ita",5106,10,510.6,"Ste Lev",18,847.844444444444,"18"
"1357","24-Ita9LevSte-B9","B9","Lev","Ste","Ita",5106,10,510.6,"Ste Lev",2,101.6,"2"
"1358","24-Ita9LevSte-B9","B9","Lev","Ste","Ita",5106,10,510.6,"Ste Lev",4,221.3,"4"
"1359","24-Ita9LevSte-B9","B9","Lev","Ste","Ita",5106,10,510.6,"Ste Lev",7,319.1,"7"
"1360","24-Ita9LevSte-B9","B9","Lev","Ste","Ita",5106,10,510.6,"Ste Lev",9,374.9,"9"
"1361","25-Can1BacNon-B1","B1","Bac","Non","Can",4864,10,486.4,"Non Bac",11,472.2,"11"
"1362","25-Can1BacNon-B1","B1","Bac","Non","Can",4864,10,486.4,"Non Bac",14,703.155555555556,"14"
"1363","25-Can1BacNon-B1","B1","Bac","Non","Can",4864,10,486.4,"Non Bac",16,695.711111111111,"16"
"1364","25-Can1BacNon-B1","B1","Bac","Non","Can",4864,10,486.4,"Non Bac",18,724.044444444444,"18"
"1365","25-Can1BacNon-B1","B1","Bac","Non","Can",4864,10,486.4,"Non Bac",2,95.3000000000001,"2"
"1366","25-Can1BacNon-B1","B1","Bac","Non","Can",4864,10,486.4,"Non Bac",4,270,"4"
"1367","25-Can1BacNon-B1","B1","Bac","Non","Can",4864,10,486.4,"Non Bac",7,335.5,"7"
"1368","25-Can1BacNon-B1","B1","Bac","Non","Can",4864,10,486.4,"Non Bac",9,412.1,"9"
"1369","25-Gre6LevNon-B6","B6","Lev","Non","Gre",6073,10,607.3,"Non Lev",11,477,"11"
"1370","25-Gre6LevNon-B6","B6","Lev","Non","Gre",6073,10,607.3,"Non Lev",14,871,"14"
"1371","25-Gre6LevNon-B6","B6","Lev","Non","Gre",6073,10,607.3,"Non Lev",16,855.6,"16"
"1372","25-Gre6LevNon-B6","B6","Lev","Non","Gre",6073,10,607.3,"Non Lev",18,832.2,"18"
"1373","25-Gre6LevNon-B6","B6","Lev","Non","Gre",6073,10,607.3,"Non Lev",2,70.2,"2"
"1374","25-Gre6LevNon-B6","B6","Lev","Non","Gre",6073,10,607.3,"Non Lev",4,212.6,"4"
"1375","25-Gre6LevNon-B6","B6","Lev","Non","Gre",6073,10,607.3,"Non Lev",7,341.7,"7"
"1376","25-Gre6LevNon-B6","B6","Lev","Non","Gre",6073,10,607.3,"Non Lev",9,372.1,"9"
"1377","25-Gre8LevNon-B8","B8","Lev","Non","Gre",5562,10,556.2,"Non Lev",11,526.3,"11"
"1378","25-Gre8LevNon-B8","B8","Lev","Non","Gre",5562,10,556.2,"Non Lev",14,721.8,"14"
"1379","25-Gre8LevNon-B8","B8","Lev","Non","Gre",5562,10,556.2,"Non Lev",16,739.8,"16"
"1380","25-Gre8LevNon-B8","B8","Lev","Non","Gre",5562,10,556.2,"Non Lev",18,698.175,"18"
"1381","25-Gre8LevNon-B8","B8","Lev","Non","Gre",5562,10,556.2,"Non Lev",2,63.6999999999999,"2"
"1382","25-Gre8LevNon-B8","B8","Lev","Non","Gre",5562,10,556.2,"Non Lev",4,107.4,"4"
"1383","25-Gre8LevNon-B8","B8","Lev","Non","Gre",5562,10,556.2,"Non Lev",7,328.2,"7"
"1384","25-Gre8LevNon-B8","B8","Lev","Non","Gre",5562,10,556.2,"Non Lev",9,410.9,"9"
"1385","25-Gre9ConNon-B9","B9","Con","Non","Gre",4693,10,469.3,"Non Con",11,467.8,"11"
"1386","25-Gre9ConNon-B9","B9","Con","Non","Gre",4693,10,469.3,"Non Con",14,727.5,"14"
"1387","25-Gre9ConNon-B9","B9","Con","Non","Gre",4693,10,469.3,"Non Con",16,780.4,"16"
"1388","25-Gre9ConNon-B9","B9","Con","Non","Gre",4693,10,469.3,"Non Con",18,781.5,"18"
"1389","25-Gre9ConNon-B9","B9","Con","Non","Gre",4693,10,469.3,"Non Con",2,124.8,"2"
"1390","25-Gre9ConNon-B9","B9","Con","Non","Gre",4693,10,469.3,"Non Con",4,191.9,"4"
"1391","25-Gre9ConNon-B9","B9","Con","Non","Gre",4693,10,469.3,"Non Con",7,276,"7"
"1392","25-Gre9ConNon-B9","B9","Con","Non","Gre",4693,10,469.3,"Non Con",9,434.4,"9"
"1393","25-Ita10BacSer-B10","B10","Bac","Ser","Ita",3703,10,370.3,"Ser Bac",11,291.7,"11"
"1394","25-Ita10BacSer-B10","B10","Bac","Ser","Ita",3703,10,370.3,"Ser Bac",14,351.033333333333,"14"
"1395","25-Ita10BacSer-B10","B10","Bac","Ser","Ita",3703,10,370.3,"Ser Bac",16,398.575,"16"
"1396","25-Ita10BacSer-B10","B10","Bac","Ser","Ita",3703,10,370.3,"Ser Bac",18,419.95,"18"
"1397","25-Ita10BacSer-B10","B10","Bac","Ser","Ita",3703,10,370.3,"Ser Bac",2,35.4,"2"
"1398","25-Ita10BacSer-B10","B10","Bac","Ser","Ita",3703,10,370.3,"Ser Bac",4,84.5888888888889,"4"
"1399","25-Ita10BacSer-B10","B10","Bac","Ser","Ita",3703,10,370.3,"Ser Bac",7,130.922222222222,"7"
"1400","25-Ita10BacSer-B10","B10","Bac","Ser","Ita",3703,10,370.3,"Ser Bac",9,175.811111111111,"9"
"1401","25-Ita2BacNon-B2","B2","Bac","Non","Ita",4981,10,498.1,"Non Bac",11,464,"11"
"1402","25-Ita2BacNon-B2","B2","Bac","Non","Ita",4981,10,498.1,"Non Bac",14,657.2,"14"
"1403","25-Ita2BacNon-B2","B2","Bac","Non","Ita",4981,10,498.1,"Non Bac",16,735.1,"16"
"1404","25-Ita2BacNon-B2","B2","Bac","Non","Ita",4981,10,498.1,"Non Bac",18,777.5,"18"
"1405","25-Ita2BacNon-B2","B2","Bac","Non","Ita",4981,10,498.1,"Non Bac",2,45,"2"
"1406","25-Ita2BacNon-B2","B2","Bac","Non","Ita",4981,10,498.1,"Non Bac",4,132.4,"4"
"1407","25-Ita2BacNon-B2","B2","Bac","Non","Ita",4981,10,498.1,"Non Bac",7,250.1,"7"
"1408","25-Ita2BacNon-B2","B2","Bac","Non","Ita",4981,10,498.1,"Non Bac",9,402.6,"9"
"1409","25-Ita3BacSte-B3","B3","Bac","Ste","Ita",6006,10,600.6,"Ste Bac",11,536,"11"
"1410","25-Ita3BacSte-B3","B3","Bac","Ste","Ita",6006,10,600.6,"Ste Bac",14,764.8,"14"
"1411","25-Ita3BacSte-B3","B3","Bac","Ste","Ita",6006,10,600.6,"Ste Bac",16,794.9,"16"
"1412","25-Ita3BacSte-B3","B3","Bac","Ste","Ita",6006,10,600.6,"Ste Bac",18,786.4,"18"
"1413","25-Ita3BacSte-B3","B3","Bac","Ste","Ita",6006,10,600.6,"Ste Bac",2,13.4,"2"
"1414","25-Ita3BacSte-B3","B3","Bac","Ste","Ita",6006,10,600.6,"Ste Bac",4,142.9,"4"
"1415","25-Ita3BacSte-B3","B3","Bac","Ste","Ita",6006,10,600.6,"Ste Bac",7,275.7,"7"
"1416","25-Ita3BacSte-B3","B3","Bac","Ste","Ita",6006,10,600.6,"Ste Bac",9,379.5,"9"
"1417","25-Ita4ConNon-B4","B4","Con","Non","Ita",6412,10,641.2,"Non Con",11,486.2,"11"
"1418","25-Ita4ConNon-B4","B4","Con","Non","Ita",6412,10,641.2,"Non Con",14,744.9,"14"
"1419","25-Ita4ConNon-B4","B4","Con","Non","Ita",6412,10,641.2,"Non Con",16,759.244444444444,"16"
"1420","25-Ita4ConNon-B4","B4","Con","Non","Ita",6412,10,641.2,"Non Con",18,697.133333333333,"18"
"1421","25-Ita4ConNon-B4","B4","Con","Non","Ita",6412,10,641.2,"Non Con",2,120.4,"2"
"1422","25-Ita4ConNon-B4","B4","Con","Non","Ita",6412,10,641.2,"Non Con",4,170.7,"4"
"1423","25-Ita4ConNon-B4","B4","Con","Non","Ita",6412,10,641.2,"Non Con",7,382.5,"7"
"1424","25-Ita4ConNon-B4","B4","Con","Non","Ita",6412,10,641.2,"Non Con",9,410.9,"9"
"1425","25-Ita5ConSer-B5","B5","Con","Ser","Ita",6496,10,649.6,"Ser Con",11,497.511111111111,"11"
"1426","25-Ita5ConSer-B5","B5","Con","Ser","Ita",6496,10,649.6,"Ser Con",14,540.955555555556,"14"
"1427","25-Ita5ConSer-B5","B5","Con","Ser","Ita",6496,10,649.6,"Ser Con",16,675.177777777778,"16"
"1428","25-Ita5ConSer-B5","B5","Con","Ser","Ita",6496,10,649.6,"Ser Con",18,723.622222222222,"18"
"1429","25-Ita5ConSer-B5","B5","Con","Ser","Ita",6496,10,649.6,"Ser Con",2,54.3,"2"
"1430","25-Ita5ConSer-B5","B5","Con","Ser","Ita",6496,10,649.6,"Ser Con",4,155.2,"4"
"1431","25-Ita5ConSer-B5","B5","Con","Ser","Ita",6496,10,649.6,"Ser Con",7,157.6,"7"
"1432","25-Ita5ConSer-B5","B5","Con","Ser","Ita",6496,10,649.6,"Ser Con",9,367.9,"9"
"1433","25-Ita7LevSer-B7","B7","Lev","Ser","Ita",6491,10,649.1,"Ser Lev",11,473.775,"11"
"1434","25-Ita7LevSer-B7","B7","Lev","Ser","Ita",6491,10,649.1,"Ser Lev",14,516.9,"14"
"1435","25-Ita7LevSer-B7","B7","Lev","Ser","Ita",6491,10,649.1,"Ser Lev",16,495.185714285714,"16"
"1436","25-Ita7LevSer-B7","B7","Lev","Ser","Ita",6491,10,649.1,"Ser Lev",18,485.066666666667,"18"
"1437","25-Ita7LevSer-B7","B7","Lev","Ser","Ita",6491,10,649.1,"Ser Lev",2,73.4,"2"
"1438","25-Ita7LevSer-B7","B7","Lev","Ser","Ita",6491,10,649.1,"Ser Lev",4,191.233333333333,"4"
"1439","25-Ita7LevSer-B7","B7","Lev","Ser","Ita",6491,10,649.1,"Ser Lev",7,127.455555555556,"7"
"1440","25-Ita7LevSer-B7","B7","Lev","Ser","Ita",6491,10,649.1,"Ser Lev",9,382.65,"9"
"1441","26-Can10BacSer-B10","B10","Bac","Ser","Can",4580,10,458,"Ser Bac",11,245.375,"11"
"1442","26-Can10BacSer-B10","B10","Bac","Ser","Can",4580,10,458,"Ser Bac",14,272.125,"14"
"1443","26-Can10BacSer-B10","B10","Bac","Ser","Can",4580,10,458,"Ser Bac",16,278.125,"16"
"1444","26-Can10BacSer-B10","B10","Bac","Ser","Can",4580,10,458,"Ser Bac",18,275.125,"18"
"1445","26-Can10BacSer-B10","B10","Bac","Ser","Can",4580,10,458,"Ser Bac",2,30.3333333333333,"2"
"1446","26-Can10BacSer-B10","B10","Bac","Ser","Can",4580,10,458,"Ser Bac",4,107.333333333333,"4"
"1447","26-Can10BacSer-B10","B10","Bac","Ser","Can",4580,10,458,"Ser Bac",7,109.75,"7"
"1448","26-Can10BacSer-B10","B10","Bac","Ser","Can",4580,10,458,"Ser Bac",9,144.125,"9"
"1449","26-Can5ConSer-B5","B5","Con","Ser","Can",4256,10,425.6,"Ser Con",11,209.9,"11"
"1450","26-Can5ConSer-B5","B5","Con","Ser","Can",4256,10,425.6,"Ser Con",14,248.9,"14"
"1451","26-Can5ConSer-B5","B5","Con","Ser","Can",4256,10,425.6,"Ser Con",16,262.6,"16"
"1452","26-Can5ConSer-B5","B5","Con","Ser","Can",4256,10,425.6,"Ser Con",18,426.4,"18"
"1453","26-Can5ConSer-B5","B5","Con","Ser","Can",4256,10,425.6,"Ser Con",2,-20.4888888888889,"2"
"1454","26-Can5ConSer-B5","B5","Con","Ser","Can",4256,10,425.6,"Ser Con",4,-33.8857142857143,"4"
"1455","26-Can5ConSer-B5","B5","Con","Ser","Can",4256,10,425.6,"Ser Con",7,64.8285714285714,"7"
"1456","26-Can5ConSer-B5","B5","Con","Ser","Can",4256,10,425.6,"Ser Con",9,141.685714285714,"9"
"1457","26-Can7LevSer-B7","B7","Lev","Ser","Can",4803,10,480.3,"Ser Lev",11,207.075,"11"
"1458","26-Can7LevSer-B7","B7","Lev","Ser","Can",4803,10,480.3,"Ser Lev",14,331.45,"14"
"1459","26-Can7LevSer-B7","B7","Lev","Ser","Can",4803,10,480.3,"Ser Lev",16,292.95,"16"
"1460","26-Can7LevSer-B7","B7","Lev","Ser","Can",4803,10,480.3,"Ser Lev",18,347.985714285714,"18"
"1461","26-Can7LevSer-B7","B7","Lev","Ser","Can",4803,10,480.3,"Ser Lev",2,29.3666666666667,"2"
"1462","26-Can7LevSer-B7","B7","Lev","Ser","Can",4803,10,480.3,"Ser Lev",4,97.5888888888889,"4"
"1463","26-Can7LevSer-B7","B7","Lev","Ser","Can",4803,10,480.3,"Ser Lev",7,79.4777777777778,"7"
"1464","26-Can7LevSer-B7","B7","Lev","Ser","Can",4803,10,480.3,"Ser Lev",9,149.45,"9"
"1465","26-Gre1BacNon-B1","B1","Bac","Non","Gre",6545,10,654.5,"Non Bac",11,579.4,"11"
"1466","26-Gre1BacNon-B1","B1","Bac","Non","Gre",6545,10,654.5,"Non Bac",14,767.8,"14"
"1467","26-Gre1BacNon-B1","B1","Bac","Non","Gre",6545,10,654.5,"Non Bac",16,770.277777777778,"16"
"1468","26-Gre1BacNon-B1","B1","Bac","Non","Gre",6545,10,654.5,"Non Bac",18,779.125,"18"
"1469","26-Gre1BacNon-B1","B1","Bac","Non","Gre",6545,10,654.5,"Non Bac",2,144.6,"2"
"1470","26-Gre1BacNon-B1","B1","Bac","Non","Gre",6545,10,654.5,"Non Bac",4,235.4,"4"
"1471","26-Gre1BacNon-B1","B1","Bac","Non","Gre",6545,10,654.5,"Non Bac",7,409.9,"7"
"1472","26-Gre1BacNon-B1","B1","Bac","Non","Gre",6545,10,654.5,"Non Bac",9,492,"9"
"1473","26-Gre2BacNon-B2","B2","Bac","Non","Gre",5945,10,594.5,"Non Bac",11,622.3,"11"
"1474","26-Gre2BacNon-B2","B2","Bac","Non","Gre",5945,10,594.5,"Non Bac",14,780.2,"14"
"1475","26-Gre2BacNon-B2","B2","Bac","Non","Gre",5945,10,594.5,"Non Bac",16,781.1,"16"
"1476","26-Gre2BacNon-B2","B2","Bac","Non","Gre",5945,10,594.5,"Non Bac",18,773.8,"18"
"1477","26-Gre2BacNon-B2","B2","Bac","Non","Gre",5945,10,594.5,"Non Bac",2,202.2,"2"
"1478","26-Gre2BacNon-B2","B2","Bac","Non","Gre",5945,10,594.5,"Non Bac",4,325.1,"4"
"1479","26-Gre2BacNon-B2","B2","Bac","Non","Gre",5945,10,594.5,"Non Bac",7,347.2,"7"
"1480","26-Gre2BacNon-B2","B2","Bac","Non","Gre",5945,10,594.5,"Non Bac",9,425.8,"9"
"1481","26-Gre3BacSte-B3","B3","Bac","Ste","Gre",6039,10,603.9,"Ste Bac",11,458.9,"11"
"1482","26-Gre3BacSte-B3","B3","Bac","Ste","Gre",6039,10,603.9,"Ste Bac",14,673.8,"14"
"1483","26-Gre3BacSte-B3","B3","Bac","Ste","Gre",6039,10,603.9,"Ste Bac",16,680.3,"16"
"1484","26-Gre3BacSte-B3","B3","Bac","Ste","Gre",6039,10,603.9,"Ste Bac",18,790.988888888889,"18"
"1485","26-Gre3BacSte-B3","B3","Bac","Ste","Gre",6039,10,603.9,"Ste Bac",2,103.7,"2"
"1486","26-Gre3BacSte-B3","B3","Bac","Ste","Gre",6039,10,603.9,"Ste Bac",4,199.9,"4"
"1487","26-Gre3BacSte-B3","B3","Bac","Ste","Gre",6039,10,603.9,"Ste Bac",7,262.6,"7"
"1488","26-Gre3BacSte-B3","B3","Bac","Ste","Gre",6039,10,603.9,"Ste Bac",9,349.8,"9"
"1489","26-Gre4ConNon-B4","B4","Con","Non","Gre",4433,9,492.555555555556,"Non Con",11,519.644444444445,"11"
"1490","26-Gre4ConNon-B4","B4","Con","Non","Gre",4433,9,492.555555555556,"Non Con",14,734.344444444445,"14"
"1491","26-Gre4ConNon-B4","B4","Con","Non","Gre",4433,9,492.555555555556,"Non Con",16,790.644444444445,"16"
"1492","26-Gre4ConNon-B4","B4","Con","Non","Gre",4433,9,492.555555555556,"Non Con",18,796.444444444444,"18"
"1493","26-Gre4ConNon-B4","B4","Con","Non","Gre",4433,9,492.555555555556,"Non Con",2,152.344444444444,"2"
"1494","26-Gre4ConNon-B4","B4","Con","Non","Gre",4433,9,492.555555555556,"Non Con",4,237.344444444444,"4"
"1495","26-Gre4ConNon-B4","B4","Con","Non","Gre",4433,9,492.555555555556,"Non Con",7,298.144444444445,"7"
"1496","26-Gre4ConNon-B4","B4","Con","Non","Gre",4433,9,492.555555555556,"Non Con",9,425.544444444444,"9"
"1497","26-Ita6LevNon-B6","B6","Lev","Non","Ita",5659,9,628.777777777778,"Non Lev",11,500.822222222222,"11"
"1498","26-Ita6LevNon-B6","B6","Lev","Non","Ita",5659,9,628.777777777778,"Non Lev",14,731.722222222222,"14"
"1499","26-Ita6LevNon-B6","B6","Lev","Non","Ita",5659,9,628.777777777778,"Non Lev",16,726.322222222222,"16"
"1500","26-Ita6LevNon-B6","B6","Lev","Non","Ita",5659,9,628.777777777778,"Non Lev",18,690.922222222222,"18"
"1501","26-Ita6LevNon-B6","B6","Lev","Non","Ita",5659,9,628.777777777778,"Non Lev",2,83.6222222222221,"2"
"1502","26-Ita6LevNon-B6","B6","Lev","Non","Ita",5659,9,628.777777777778,"Non Lev",4,182.522222222222,"4"
"1503","26-Ita6LevNon-B6","B6","Lev","Non","Ita",5659,9,628.777777777778,"Non Lev",7,222.522222222222,"7"
"1504","26-Ita6LevNon-B6","B6","Lev","Non","Ita",5659,9,628.777777777778,"Non Lev",9,386.722222222222,"9"
"1505","26-Ita8LevNon-B8","B8","Lev","Non","Ita",5588,10,558.8,"Non Lev",11,537.5,"11"
"1506","26-Ita8LevNon-B8","B8","Lev","Non","Ita",5588,10,558.8,"Non Lev",14,710.6,"14"
"1507","26-Ita8LevNon-B8","B8","Lev","Non","Ita",5588,10,558.8,"Non Lev",16,699.9,"16"
"1508","26-Ita8LevNon-B8","B8","Lev","Non","Ita",5588,10,558.8,"Non Lev",18,707.866666666667,"18"
"1509","26-Ita8LevNon-B8","B8","Lev","Non","Ita",5588,10,558.8,"Non Lev",2,121.2,"2"
"1510","26-Ita8LevNon-B8","B8","Lev","Non","Ita",5588,10,558.8,"Non Lev",4,209.1,"4"
"1511","26-Ita8LevNon-B8","B8","Lev","Non","Ita",5588,10,558.8,"Non Lev",7,268.8,"7"
"1512","26-Ita8LevNon-B8","B8","Lev","Non","Ita",5588,10,558.8,"Non Lev",9,443.6,"9"
"1513","26-Ita9ConNon-B9","B9","Con","Non","Ita",5687,10,568.7,"Non Con",11,573.8,"11"
"1514","26-Ita9ConNon-B9","B9","Con","Non","Ita",5687,10,568.7,"Non Con",14,725.6,"14"
"1515","26-Ita9ConNon-B9","B9","Con","Non","Ita",5687,10,568.7,"Non Con",16,747.4,"16"
"1516","26-Ita9ConNon-B9","B9","Con","Non","Ita",5687,10,568.7,"Non Con",18,741.3,"18"
"1517","26-Ita9ConNon-B9","B9","Con","Non","Ita",5687,10,568.7,"Non Con",2,129.8,"2"
"1518","26-Ita9ConNon-B9","B9","Con","Non","Ita",5687,10,568.7,"Non Con",4,211.6,"4"
"1519","26-Ita9ConNon-B9","B9","Con","Non","Ita",5687,10,568.7,"Non Con",7,325,"7"
"1520","26-Ita9ConNon-B9","B9","Con","Non","Ita",5687,10,568.7,"Non Con",9,500.1,"9"
"1521","27-Can2BacNon-B2","B2","Bac","Non","Can",4402,10,440.2,"Non Bac",11,530.3,"11"
"1522","27-Can2BacNon-B2","B2","Bac","Non","Can",4402,10,440.2,"Non Bac",14,680.3,"14"
"1523","27-Can2BacNon-B2","B2","Bac","Non","Can",4402,10,440.2,"Non Bac",16,669.2,"16"
"1524","27-Can2BacNon-B2","B2","Bac","Non","Can",4402,10,440.2,"Non Bac",18,678.8,"18"
"1525","27-Can2BacNon-B2","B2","Bac","Non","Can",4402,10,440.2,"Non Bac",2,144.4,"2"
"1526","27-Can2BacNon-B2","B2","Bac","Non","Can",4402,10,440.2,"Non Bac",4,246.6,"4"
"1527","27-Can2BacNon-B2","B2","Bac","Non","Can",4402,10,440.2,"Non Bac",7,267.6,"7"
"1528","27-Can2BacNon-B2","B2","Bac","Non","Can",4402,10,440.2,"Non Bac",9,353.6,"9"
"1529","27-Can3BacSte-B3","B3","Bac","Ste","Can",4639,10,463.9,"Ste Bac",11,408,"11"
"1530","27-Can3BacSte-B3","B3","Bac","Ste","Can",4639,10,463.9,"Ste Bac",14,626.6,"14"
"1531","27-Can3BacSte-B3","B3","Bac","Ste","Can",4639,10,463.9,"Ste Bac",16,638.8,"16"
"1532","27-Can3BacSte-B3","B3","Bac","Ste","Can",4639,10,463.9,"Ste Bac",18,614.3,"18"
"1533","27-Can3BacSte-B3","B3","Bac","Ste","Can",4639,10,463.9,"Ste Bac",2,85.8000000000001,"2"
"1534","27-Can3BacSte-B3","B3","Bac","Ste","Can",4639,10,463.9,"Ste Bac",4,157.9,"4"
"1535","27-Can3BacSte-B3","B3","Bac","Ste","Can",4639,10,463.9,"Ste Bac",7,216.5,"7"
"1536","27-Can3BacSte-B3","B3","Bac","Ste","Can",4639,10,463.9,"Ste Bac",9,272.9,"9"
"1537","27-Can4ConNon-B4","B4","Con","Non","Can",4489,10,448.9,"Non Con",11,376.9,"11"
"1538","27-Can4ConNon-B4","B4","Con","Non","Can",4489,10,448.9,"Non Con",14,668.3,"14"
"1539","27-Can4ConNon-B4","B4","Con","Non","Can",4489,10,448.9,"Non Con",16,641.2,"16"
"1540","27-Can4ConNon-B4","B4","Con","Non","Can",4489,10,448.9,"Non Con",18,624.2,"18"
"1541","27-Can4ConNon-B4","B4","Con","Non","Can",4489,10,448.9,"Non Con",2,85.6,"2"
"1542","27-Can4ConNon-B4","B4","Con","Non","Can",4489,10,448.9,"Non Con",4,221.7,"4"
"1543","27-Can4ConNon-B4","B4","Con","Non","Can",4489,10,448.9,"Non Con",7,263,"7"
"1544","27-Can4ConNon-B4","B4","Con","Non","Can",4489,10,448.9,"Non Con",9,275,"9"
"1545","27-Can6LevNon-B6","B6","Lev","Non","Can",5154,10,515.4,"Non Lev",11,504,"11"
"1546","27-Can6LevNon-B6","B6","Lev","Non","Can",5154,10,515.4,"Non Lev",14,732,"14"
"1547","27-Can6LevNon-B6","B6","Lev","Non","Can",5154,10,515.4,"Non Lev",16,755.9,"16"
"1548","27-Can6LevNon-B6","B6","Lev","Non","Can",5154,10,515.4,"Non Lev",18,760.7,"18"
"1549","27-Can6LevNon-B6","B6","Lev","Non","Can",5154,10,515.4,"Non Lev",2,111.6,"2"
"1550","27-Can6LevNon-B6","B6","Lev","Non","Can",5154,10,515.4,"Non Lev",4,236.7,"4"
"1551","27-Can6LevNon-B6","B6","Lev","Non","Can",5154,10,515.4,"Non Lev",7,272.4,"7"
"1552","27-Can6LevNon-B6","B6","Lev","Non","Can",5154,10,515.4,"Non Lev",9,389.4,"9"
"1553","27-Can8LevNon-B8","B8","Lev","Non","Can",3988,10,398.8,"Non Lev",11,502.6,"11"
"1554","27-Can8LevNon-B8","B8","Lev","Non","Can",3988,10,398.8,"Non Lev",14,799.4,"14"
"1555","27-Can8LevNon-B8","B8","Lev","Non","Can",3988,10,398.8,"Non Lev",16,756.1,"16"
"1556","27-Can8LevNon-B8","B8","Lev","Non","Can",3988,10,398.8,"Non Lev",18,736.8,"18"
"1557","27-Can8LevNon-B8","B8","Lev","Non","Can",3988,10,398.8,"Non Lev",2,171.3,"2"
"1558","27-Can8LevNon-B8","B8","Lev","Non","Can",3988,10,398.8,"Non Lev",4,272.6,"4"
"1559","27-Can8LevNon-B8","B8","Lev","Non","Can",3988,10,398.8,"Non Lev",7,309.9,"7"
"1560","27-Can8LevNon-B8","B8","Lev","Non","Can",3988,10,398.8,"Non Lev",9,392.5,"9"
"1561","27-Can9ConNon-B9","B9","Con","Non","Can",4004,10,400.4,"Non Con",11,465.3,"11"
"1562","27-Can9ConNon-B9","B9","Con","Non","Can",4004,10,400.4,"Non Con",14,661.6,"14"
"1563","27-Can9ConNon-B9","B9","Con","Non","Can",4004,10,400.4,"Non Con",16,661.7,"16"
"1564","27-Can9ConNon-B9","B9","Con","Non","Can",4004,10,400.4,"Non Con",18,638.5,"18"
"1565","27-Can9ConNon-B9","B9","Con","Non","Can",4004,10,400.4,"Non Con",2,75.2,"2"
"1566","27-Can9ConNon-B9","B9","Con","Non","Can",4004,10,400.4,"Non Con",4,217.2,"4"
"1567","27-Can9ConNon-B9","B9","Con","Non","Can",4004,10,400.4,"Non Con",7,246.6,"7"
"1568","27-Can9ConNon-B9","B9","Con","Non","Can",4004,10,400.4,"Non Con",9,381.1,"9"
"1569","27-Gre10BacSer-B10","B10","Bac","Ser","Gre",5357,10,535.7,"Ser Bac",11,462,"11"
"1570","27-Gre10BacSer-B10","B10","Bac","Ser","Gre",5357,10,535.7,"Ser Bac",14,489.6,"14"
